100 4950
47 90 43
47 42 3
47 45 84
47 1 13
47 58 52
47 74 15
47 6 53
47 52 74
47 59 64
47 43 81
47 17 40
47 80 67
47 84 94
47 82 55
47 13 64
47 64 85
47 8 27
47 23 46
47 92 33
47 19 78
47 5 86
47 44 26
47 38 55
47 20 10
47 72 17
47 34 41
47 2 2
47 73 85
47 41 72
47 68 63
47 12 10
47 37 1
47 26 16
47 4 95
47 65 66
47 49 52
47 15 57
47 48 64
47 60 29
47 69 58
47 99 76
47 71 90
47 53 65
47 39 36
47 87 38
47 33 65
47 10 84
47 77 64
47 31 62
47 78 3
47 96 92
47 83 43
47 56 60
47 55 21
47 11 70
47 66 15
47 14 55
47 94 75
47 57 4
47 95 4
47 28 56
47 9 98
47 75 94
47 54 25
47 30 95
47 35 64
47 76 96
47 63 4
47 18 88
47 24 66
47 86 39
47 7 10
47 3 75
47 51 66
47 21 19
47 70 93
47 50 86
47 16 35
47 89 63
47 62 54
47 29 78
47 81 78
47 85 70
47 79 30
47 67 61
47 61 71
47 0 29
47 88 73
47 98 68
48 39 3
48 35 35
48 98 24
48 46 5
48 40 89
48 71 50
48 34 72
48 61 27
48 58 64
48 73 31
48 3 6
48 95 30
48 1 45
48 44 46
48 0 88
48 5 85
48 20 52
48 85 16
48 19 44
48 49 55
48 74 4
48 17 29
48 87 40
48 96 79
48 32 24
48 70 52
48 24 35
48 62 55
48 41 78
48 29 94
48 9 36
48 15 38
48 75 88
48 68 7
48 93 65
48 59 78
48 31 68
48 54 20
48 63 96
48 47 64
48 82 67
48 37 72
48 66 33
48 97 15
48 67 65
48 50 100
48 52 29
48 78 12
48 33 50
48 79 92
48 13 28
48 99 22
48 14 62
48 57 6
48 55 16
48 30 78
48 77 85
48 45 11
48 26 34
48 86 10
48 10 1
48 56 10
48 28 90
48 12 65
48 80 8
48 11 83
48 69 53
48 64 7
48 81 96
48 72 50
48 38 5
48 7 19
48 83 9
48 43 50
48 2 66
48 94 73
48 27 82
48 65 21
48 23 22
48 84 86
48 18 100
48 22 52
48 88 51
48 16 22
48 6 74
48 51 82
48 60 82
48 4 49
48 92 16
48 36 89
48 90 78
48 42 58
48 53 40
48 8 54
48 89 45
48 91 55
48 25 71
48 21 9
48 76 51
49 25 45
49 29 33
49 86 16
49 64 38
49 74 65
49 9 19
49 37 17
49 33 13
49 67 4
49 8 51
49 23 49
49 41 79
49 57 27
49 83 7
49 48 55
49 84 79
49 96 51
49 26 94
49 21 59
49 92 14
49 89 96
49 15 16
49 51 94
49 75 81
49 95 65
49 78 42
49 17 75
49 97 49
49 42 98
49 91 11
49 24 45
49 68 73
49 55 76
49 94 60
49 93 4
49 5 47
49 2 29
49 19 40
49 12 32
49 46 95
49 36 77
49 11 48
49 47 52
49 16 9
49 98 51
49 90 86
49 39 5
49 77 57
49 6 46
49 81 50
49 0 94
49 58 10
49 34 71
49 76 59
49 73 6
49 38 51
49 22 27
49 63 47
49 61 49
49 45 25
49 30 90
49 28 95
49 62 86
49 70 30
49 56 53
49 43 77
49 20 89
49 87 64
49 40 29
49 18 42
49 69 49
49 3 82
49 80 23
49 53 27
49 31 88
49 66 52
49 99 6
49 27 17
49 44 37
49 1 66
49 13 40
49 60 84
49 79 31
49 50 47
49 4 35
49 52 87
49 71 97
49 10 13
49 85 57
49 35 59
49 82 89
49 59 22
49 88 72
49 14 96
49 32 37
49 65 45
49 54 26
49 7 10
49 72 37
50 58 4
50 77 53
50 98 78
50 37 35
50 79 8
50 94 70
50 74 53
50 30 59
50 29 91
50 5 18
50 35 28
50 12 91
50 85 97
50 19 53
50 82 100
50 55 48
50 57 37
50 46 17
50 65 76
50 83 51
50 17 100
50 72 22
50 67 77
50 10 74
50 25 70
50 38 62
50 70 58
50 40 46
50 44 40
50 14 71
50 81 23
50 80 28
50 28 30
50 8 38
50 4 66
50 22 88
50 0 76
50 66 21
50 84 35
50 26 59
50 27 38
50 76 16
50 18 98
50 1 46
50 90 12
50 24 58
50 23 44
50 31 22
50 33 95
50 6 63
50 32 91
50 48 100
50 53 30
50 41 93
50 88 50
50 3 53
50 87 48
50 34 71
50 75 67
50 63 11
50 69 10
50 59 24
50 9 23
50 45 99
50 21 98
50 56 91
50 11 55
50 95 21
50 13 63
50 15 15
50 96 42
50 39 79
50 16 39
50 99 40
50 60 80
50 51 5
50 20 75
50 78 13
50 42 66
50 92 45
50 91 93
50 86 14
50 64 13
50 73 29
50 7 92
50 54 78
50 89 24
50 71 63
50 47 86
50 68 98
50 49 47
50 36 88
50 93 94
50 61 30
50 62 78
50 2 46
50 97 49
50 52 51
50 43 26
51 95 58
51 80 57
51 10 92
51 7 88
51 98 47
51 74 43
51 25 74
51 60 3
51 5 68
51 31 61
51 12 93
51 9 25
51 79 45
51 36 82
51 2 40
51 27 34
51 39 80
51 29 20
51 24 44
51 32 60
51 21 97
51 6 16
51 77 82
51 45 79
51 93 79
51 73 79
51 40 20
51 82 78
51 49 94
51 54 7
51 20 53
51 65 22
51 91 71
51 38 10
51 46 74
51 97 29
51 53 65
51 1 83
51 92 38
51 3 53
51 56 36
51 17 86
51 81 81
51 14 44
51 71 57
51 59 92
51 84 65
51 67 85
51 30 58
51 68 6
51 0 20
51 61 19
51 88 11
51 76 79
51 44 63
51 99 35
51 83 91
51 58 25
51 15 40
51 19 83
51 72 53
51 55 80
51 26 96
51 42 83
51 66 46
51 35 35
51 18 47
51 63 55
51 69 55
51 78 47
51 11 30
51 23 43
51 64 80
51 13 6
51 89 40
51 50 5
51 85 81
51 96 3
51 57 68
51 28 9
51 75 66
51 37 52
51 86 27
51 41 93
51 4 45
51 90 6
51 47 66
51 70 65
51 94 86
51 43 32
51 22 57
51 48 82
51 34 79
51 16 19
51 87 42
51 52 29
51 62 64
51 33 87
51 8 77
52 15 17
52 0 51
52 35 1
52 36 52
52 13 14
52 56 7
52 9 81
52 37 10
52 57 100
52 63 8
52 41 89
52 20 29
52 67 57
52 58 35
52 47 74
52 10 69
52 71 56
52 30 42
52 3 2
52 7 18
52 8 18
52 89 97
52 23 65
52 42 93
52 44 93
52 91 11
52 24 46
52 96 76
52 55 32
52 28 56
52 76 89
52 6 6
52 33 55
52 68 56
52 43 12
52 45 72
52 34 40
52 54 67
52 17 27
52 95 2
52 40 95
52 27 39
52 72 36
52 4 30
52 61 52
52 82 65
52 66 72
52 90 56
52 2 28
52 19 7
52 48 29
52 12 66
52 53 15
52 5 7
52 73 81
52 59 55
52 98 36
52 1 90
52 31 45
52 83 26
52 11 2
52 77 92
52 18 74
52 93 47
52 26 9
52 85 75
52 22 37
52 39 42
52 94 29
52 46 78
52 80 39
52 79 63
52 38 16
52 32 53
52 64 37
52 87 95
52 25 67
52 16 4
52 78 34
52 62 4
52 21 54
52 86 8
52 81 16
52 75 74
52 99 41
52 49 87
52 84 86
52 97 97
52 51 29
52 70 25
52 88 100
52 60 32
52 29 73
52 92 52
52 14 73
52 74 82
52 50 51
52 69 47
52 65 46
53 86 24
53 62 62
53 70 90
53 16 15
53 96 61
53 69 6
53 56 40
53 39 1
53 65 25
53 44 51
53 19 43
53 88 93
53 90 91
53 73 99
53 76 63
53 30 63
53 72 23
53 85 3
53 84 19
53 25 33
53 71 35
53 4 31
53 64 46
53 57 59
53 78 59
53 77 3
53 81 59
53 40 32
53 26 91
53 29 87
53 51 65
53 6 8
53 15 61
53 94 45
53 13 59
53 60 21
53 92 71
53 99 46
53 7 82
53 33 65
53 43 61
53 17 86
53 63 77
53 3 20
53 80 24
53 8 76
53 24 10
53 36 94
53 50 30
53 75 76
53 47 65
53 10 68
53 87 27
53 61 25
53 46 24
53 52 15
53 59 23
53 28 59
53 66 49
53 21 57
53 93 58
53 1 37
53 9 37
53 83 22
53 41 15
53 37 10
53 91 68
53 55 61
53 45 70
53 54 24
53 42 50
53 34 22
53 11 43
53 98 96
53 49 27
53 27 96
53 68 84
53 82 74
53 97 98
53 2 34
53 67 97
53 32 21
53 0 12
53 74 31
53 35 49
53 89 80
53 12 43
53 18 20
53 79 81
53 23 21
53 38 51
53 22 88
53 58 28
53 14 63
53 31 43
53 95 16
53 48 40
53 5 91
53 20 30
54 93 39
54 17 71
54 67 23
54 97 69
54 96 77
54 15 84
54 81 96
54 99 54
54 89 22
54 44 76
54 84 73
54 42 89
54 43 88
54 63 71
54 41 92
54 30 11
54 12 98
54 19 25
54 25 88
54 65 79
54 27 98
54 40 15
54 79 72
54 2 23
54 74 65
54 80 83
54 90 60
54 3 33
54 60 12
54 36 21
54 1 63
54 51 7
54 21 53
54 86 18
54 7 68
54 11 98
54 23 33
54 59 91
54 62 24
54 75 90
54 32 45
54 76 16
54 70 76
54 24 22
54 57 60
54 35 52
54 55 19
54 48 20
54 52 67
54 87 1
54 9 95
54 37 63
54 46 83
54 98 27
54 64 4
54 71 21
54 77 84
54 45 86
54 33 21
54 61 61
54 92 19
54 31 5
54 22 95
54 4 17
54 82 99
54 34 25
54 10 23
54 8 28
54 85 83
54 91 11
54 94 70
54 68 16
54 69 89
54 16 89
54 58 58
54 26 23
54 66 7
54 53 24
54 83 86
54 47 25
54 18 4
54 14 15
54 29 96
54 39 97
54 20 37
54 88 57
54 73 82
54 13 68
54 72 18
54 50 78
54 0 58
54 78 75
54 5 40
54 28 37
54 6 85
54 49 26
54 38 87
54 95 89
54 56 82
55 83 65
55 13 11
55 7 8
55 33 34
55 57 53
55 10 42
55 38 65
55 45 5
55 36 64
55 0 77
55 50 48
55 37 88
55 25 24
55 1 57
55 30 43
55 79 7
55 4 31
55 43 43
55 16 92
55 91 47
55 11 89
55 84 88
55 70 57
55 71 22
55 61 94
55 31 88
55 5 75
55 52 32
55 73 42
55 49 76
55 35 90
55 93 33
55 97 28
55 98 91
55 69 50
55 24 42
55 26 8
55 90 19
55 58 94
55 28 43
55 15 46
55 92 82
55 54 19
55 40 60
55 77 62
55 20 88
55 21 90
55 9 65
55 27 19
55 66 54
55 12 38
55 95 87
55 74 21
55 65 90
55 17 58
55 6 55
55 81 29
55 32 82
55 96 42
55 3 87
55 2 55
55 60 85
55 48 16
55 42 55
55 63 38
55 22 19
55 89 88
55 51 80
55 80 16
55 39 78
55 82 91
55 47 21
55 94 31
55 44 58
55 87 51
55 29 20
55 53 61
55 59 37
55 75 32
55 72 23
55 34 48
55 88 49
55 67 77
55 62 12
55 14 1
55 8 85
55 41 92
55 19 5
55 56 71
55 99 61
55 46 57
55 78 14
55 23 96
55 86 95
55 18 4
55 76 45
55 64 17
55 85 10
55 68 57
56 19 51
56 90 92
56 52 7
56 68 91
56 36 41
56 88 43
56 53 40
56 37 89
56 16 88
56 99 61
56 65 58
56 87 40
56 69 92
56 79 50
56 14 37
56 61 6
56 11 69
56 81 94
56 83 57
56 70 13
56 94 19
56 43 56
56 57 93
56 39 67
56 42 83
56 6 82
56 13 15
56 22 97
56 10 31
56 97 2
56 17 73
56 4 93
56 76 56
56 3 16
56 75 84
56 0 95
56 18 53
56 28 64
56 93 70
56 84 38
56 51 36
56 20 82
56 41 31
56 60 34
56 45 43
56 38 97
56 34 76
56 9 67
56 25 80
56 92 44
56 35 21
56 46 84
56 78 18
56 82 16
56 15 93
56 7 19
56 91 78
56 29 71
56 48 10
56 44 87
56 40 35
56 50 91
56 47 60
56 98 91
56 77 53
56 49 53
56 59 39
56 89 93
56 62 31
56 86 33
56 23 30
56 64 73
56 66 2
56 5 77
56 12 98
56 85 13
56 73 11
56 2 87
56 74 94
56 31 43
56 33 90
56 24 94
56 96 55
56 32 60
56 26 63
56 63 92
56 95 63
56 55 71
56 30 57
56 67 38
56 58 31
56 1 14
56 21 29
56 27 83
56 80 92
56 71 29
56 72 91
56 8 53
56 54 82
57 32 64
57 96 18
57 22 9
57 59 25
57 41 7
57 31 51
57 21 72
57 34 5
57 52 100
57 55 53
57 87 56
57 11 58
57 61 8
57 68 86
57 50 37
57 83 68
57 89 49
57 13 25
57 17 36
57 97 15
57 72 59
57 15 88
57 1 10
57 49 27
57 75 38
57 56 93
57 18 83
57 99 48
57 46 74
57 53 59
57 43 25
57 77 62
57 19 4
57 60 55
57 16 50
57 6 22
57 84 2
57 28 85
57 25 96
57 40 1
57 91 16
57 37 44
57 20 30
57 58 29
57 29 74
57 8 77
57 30 58
57 54 60
57 63 11
57 7 36
57 9 93
57 36 10
57 92 78
57 39 5
57 38 9
57 80 88
57 64 1
57 67 24
57 10 95
57 81 52
57 26 53
57 2 78
57 3 20
57 78 17
57 0 91
57 42 89
57 23 57
57 12 69
57 48 6
57 70 20
57 79 61
57 4 45
57 65 39
57 27 56
57 47 4
57 73 11
57 98 3
57 66 74
57 88 25
57 51 68
57 90 20
57 35 73
57 94 4
57 5 31
57 76 63
57 85 43
57 24 16
57 33 78
57 74 30
57 82 14
57 95 22
57 45 53
57 44 34
57 62 50
57 69 52
57 14 18
57 86 32
57 71 61
57 93 20
58 88 85
58 50 4
58 17 87
58 27 26
58 91 40
58 79 5
58 28 100
58 31 15
58 85 28
58 48 64
58 4 67
58 12 27
58 33 79
58 29 55
58 47 52
58 52 35
58 45 19
58 2 13
58 84 45
58 6 77
58 76 85
58 44 43
58 34 70
58 97 32
58 14 7
58 5 67
58 26 94
58 21 51
58 64 42
58 19 36
58 63 71
58 98 4
58 43 64
58 3 53
58 68 88
58 11 92
58 89 1
58 69 16
58 60 6
58 59 42
58 35 18
58 62 49
58 83 82
58 73 14
58 55 94
58 57 29
58 8 30
58 67 35
58 65 74
58 13 84
58 1 99
58 72 82
58 10 5
58 37 46
58 20 87
58 81 95
58 93 23
58 39 53
58 0 61
58 41 66
58 49 10
58 71 18
58 96 89
58 18 63
58 24 37
58 51 25
58 66 16
58 25 87
58 32 36
58 78 3
58 95 7
58 38 36
58 99 85
58 16 100
58 54 58
58 77 77
58 9 49
58 80 92
58 40 61
58 90 88
58 82 21
58 75 66
58 7 64
58 94 46
58 36 13
58 46 43
58 61 13
58 42 50
58 74 72
58 30 12
58 86 96
58 23 88
58 92 45
58 22 85
58 53 28
58 56 31
58 70 5
58 87 9
58 15 81
59 39 18
59 57 25
59 85 90
59 88 83
59 5 89
59 33 91
59 34 61
59 12 54
59 61 76
59 18 78
59 46 49
59 47 64
59 64 90
59 27 27
59 83 88
59 6 98
59 77 77
59 95 18
59 82 25
59 21 7
59 30 80
59 72 84
59 92 41
59 78 38
59 31 100
59 54 91
59 11 94
59 1 98
59 58 42
59 0 4
59 25 47
59 10 65
59 79 22
59 86 32
59 48 78
59 26 92
59 3 57
59 75 99
59 38 4
59 96 95
59 35 63
59 2 42
59 29 67
59 24 86
59 15 40
59 23 13
59 51 92
59 63 12
59 81 19
59 40 37
59 76 54
59 37 3
59 44 84
59 52 55
59 53 23
59 28 48
59 22 87
59 87 53
59 14 45
59 36 30
59 65 66
59 50 24
59 4 18
59 73 7
59 91 92
59 45 11
59 98 78
59 32 22
59 68 64
59 56 39
59 66 13
59 93 61
59 55 37
59 42 29
59 84 4
59 60 51
59 89 71
59 97 69
59 90 36
59 16 16
59 19 17
59 99 91
59 74 67
59 70 96
59 62 90
59 41 89
59 43 42
59 17 70
59 20 7
59 67 76
59 9 69
59 49 22
59 7 56
59 8 90
59 69 75
59 13 59
59 71 62
59 94 78
59 80 85
60 20 82
60 84 37
60 95 89
60 62 84
60 81 35
60 23 57
60 72 27
60 18 88
60 51 3
60 87 41
60 26 67
60 79 1
60 5 48
60 85 4
60 80 26
60 31 5
60 67 33
60 9 54
60 63 69
60 98 64
60 21 91
60 71 42
60 64 96
60 29 81
60 45 48
60 73 10
60 54 12
60 82 46
60 22 35
60 75 65
60 32 36
60 43 38
60 89 53
60 6 86
60 76 8
60 1 69
60 0 70
60 57 55
60 17 66
60 68 81
60 58 6
60 16 33
60 66 21
60 13 40
60 83 65
60 53 21
60 91 47
60 14 88
60 27 84
60 47 29
60 56 34
60 12 19
60 93 62
60 38 1
60 55 85
60 39 71
60 77 95
60 42 27
60 41 68
60 30 10
60 74 96
60 40 85
60 19 7
60 86 5
60 8 5
60 96 81
60 70 39
60 92 32
60 61 13
60 24 32
60 65 25
60 50 80
60 59 51
60 3 38
60 34 37
60 33 30
60 15 17
60 10 41
60 44 29
60 97 47
60 7 71
60 94 7
60 99 28
60 4 78
60 49 84
60 35 20
60 48 82
60 2 66
60 28 63
60 90 25
60 78 28
60 52 32
60 69 24
60 36 59
60 46 53
60 88 28
60 25 48
60 11 42
60 37 96
61 78 38
61 40 24
61 8 23
61 59 76
61 48 27
61 57 8
61 62 25
61 86 39
61 23 65
61 27 97
61 95 60
61 43 82
61 38 72
61 56 6
61 2 29
61 63 21
61 34 5
61 68 2
61 91 72
61 82 17
61 97 83
61 10 71
61 41 97
61 28 29
61 18 96
61 92 100
61 70 17
61 65 79
61 26 86
61 55 94
61 42 2
61 85 95
61 83 17
61 39 52
61 67 59
61 30 5
61 33 11
61 81 34
61 16 46
61 96 24
61 74 3
61 11 7
61 46 93
61 36 71
61 21 36
61 99 33
61 19 86
61 90 43
61 69 41
61 3 98
61 37 68
61 5 10
61 45 40
61 12 78
61 52 52
61 25 31
61 54 61
61 7 46
61 72 44
61 6 77
61 66 38
61 53 25
61 51 19
61 15 70
61 20 62
61 44 60
61 84 71
61 9 76
61 77 40
61 49 49
61 4 14
61 73 74
61 0 38
61 1 3
61 76 66
61 98 61
61 89 90
61 60 13
61 13 65
61 31 88
61 79 27
61 32 86
61 58 13
61 87 53
61 71 90
61 88 95
61 75 51
61 14 1
61 22 35
61 80 73
61 35 73
61 94 17
61 50 30
61 17 80
61 29 74
61 64 50
61 47 71
61 24 10
61 93 18
62 53 62
62 34 7
62 60 84
62 64 41
62 63 94
62 89 32
62 18 17
62 40 31
62 67 53
62 10 86
62 69 39
62 61 25
62 13 8
62 66 35
62 27 44
62 75 95
62 87 25
62 85 32
62 90 69
62 16 84
62 11 6
62 0 97
62 28 87
62 99 3
62 94 93
62 88 81
62 48 55
62 3 15
62 96 12
62 21 21
62 46 11
62 79 72
62 54 24
62 4 8
62 20 4
62 23 42
62 86 65
62 19 17
62 41 84
62 73 84
62 92 67
62 80 65
62 1 18
62 39 58
62 58 49
62 70 14
62 78 34
62 2 22
62 7 92
62 31 33
62 14 38
62 68 22
62 44 62
62 26 56
62 93 21
62 30 38
62 72 1
62 83 58
62 38 99
62 5 41
62 25 20
62 74 7
62 17 48
62 32 26
62 76 57
62 15 49
62 95 29
62 84 98
62 37 78
62 45 83
62 49 86
62 8 87
62 82 18
62 56 31
62 97 2
62 52 4
62 29 37
62 55 12
62 98 60
62 24 60
62 77 37
62 33 53
62 59 90
62 43 63
62 35 76
62 12 23
62 42 62
62 91 3
62 6 93
62 9 77
62 71 2
62 22 31
62 47 54
62 57 50
62 51 64
62 81 26
62 50 78
62 36 99
62 65 98
63 29 80
63 62 94
63 74 69
63 96 65
63 52 8
63 99 74
63 93 25
63 89 55
63 73 92
63 24 21
63 67 93
63 6 82
63 4 44
63 72 32
63 54 71
63 60 69
63 82 43
63 61 21
63 77 46
63 26 28
63 7 68
63 14 37
63 3 32
63 25 11
63 58 71
63 10 68
63 71 97
63 70 61
63 88 83
63 80 78
63 86 24
63 43 94
63 23 67
63 68 33
63 98 28
63 31 86
63 1 75
63 22 98
63 5 33
63 57 11
63 27 36
63 48 96
63 15 5
63 42 44
63 30 97
63 45 82
63 40 59
63 2 51
63 53 77
63 36 9
63 33 23
63 28 87
63 59 12
63 34 95
63 16 21
63 69 93
63 37 15
63 95 68
63 94 52
63 65 87
63 18 55
63 50 11
63 13 17
63 78 52
63 8 66
63 17 21
63 49 47
63 92 43
63 55 38
63 19 11
63 9 60
63 35 3
63 75 40
63 51 55
63 64 5
63 47 4
63 32 30
63 21 23
63 46 98
63 0 43
63 44 2
63 38 83
63 84 52
63 83 4
63 66 60
63 11 43
63 91 36
63 76 48
63 87 2
63 12 69
63 41 72
63 39 64
63 20 43
63 56 92
63 79 16
63 81 48
63 90 4
63 85 30
63 97 87
64 22 40
64 65 95
64 43 69
64 27 5
64 49 38
64 62 41
64 80 85
64 39 91
64 76 22
64 19 35
64 59 90
64 60 96
64 77 51
64 25 31
64 16 61
64 99 93
64 89 24
64 9 97
64 13 70
64 37 21
64 47 85
64 10 13
64 58 42
64 85 29
64 3 15
64 23 49
64 53 46
64 7 94
64 82 44
64 81 5
64 83 51
64 72 11
64 26 51
64 12 66
64 5 30
64 31 93
64 75 41
64 4 5
64 54 4
64 57 1
64 11 47
64 20 5
64 96 55
64 92 42
64 2 85
64 73 48
64 18 91
64 8 16
64 95 95
64 46 35
64 69 68
64 36 42
64 28 19
64 86 17
64 68 74
64 44 64
64 84 53
64 17 6
64 41 12
64 48 7
64 88 76
64 34 27
64 63 5
64 51 80
64 94 84
64 79 15
64 52 37
64 70 69
64 56 73
64 93 32
64 66 33
64 74 90
64 14 81
64 97 90
64 24 58
64 50 13
64 1 29
64 30 26
64 33 22
64 78 88
64 90 98
64 35 55
64 0 38
64 29 2
64 45 44
64 42 40
64 98 12
64 38 61
64 15 74
64 71 41
64 67 5
64 40 31
64 87 23
64 91 27
64 61 50
64 6 6
64 32 24
64 55 17
64 21 84
65 78 10
65 3 2
65 64 95
65 70 45
65 35 2
65 10 45
65 81 32
65 37 55
65 34 100
65 96 79
65 53 25
65 19 19
65 85 2
65 56 58
65 5 51
65 38 74
65 66 15
65 8 52
65 50 76
65 2 27
65 54 79
65 30 16
65 61 79
65 92 58
65 45 40
65 21 81
65 22 15
65 51 22
65 18 100
65 75 64
65 12 21
65 69 58
65 99 38
65 24 90
65 80 56
65 91 20
65 13 2
65 44 78
65 47 66
65 79 69
65 58 74
65 93 86
65 74 33
65 6 63
65 7 53
65 71 93
65 4 46
65 84 29
65 46 1
65 17 26
65 55 90
65 98 15
65 32 76
65 73 59
65 63 87
65 31 54
65 83 35
65 14 73
65 77 20
65 95 73
65 42 25
65 40 66
65 72 22
65 59 66
65 82 96
65 89 98
65 57 39
65 88 21
65 33 57
65 43 41
65 39 54
65 76 65
65 11 61
65 60 25
65 36 63
65 97 76
65 23 8
65 20 69
65 90 88
65 16 64
65 26 12
65 86 2
65 48 21
65 41 72
65 27 94
65 0 74
65 94 82
65 68 19
65 25 24
65 29 96
65 15 41
65 87 29
65 49 45
65 1 82
65 28 80
65 9 82
65 67 55
65 62 98
65 52 46
66 25 55
66 71 26
66 5 38
66 84 39
66 79 29
66 34 24
66 28 99
66 95 44
66 62 35
66 40 79
66 65 15
66 2 46
66 41 69
66 91 78
66 96 88
66 89 51
66 32 86
66 12 43
66 82 67
66 85 20
66 46 38
66 67 20
66 43 58
66 68 10
66 14 77
66 16 99
66 26 95
66 94 16
66 86 45
66 90 76
66 77 97
66 19 95
66 81 39
66 80 79
66 20 89
66 17 96
66 10 16
66 75 26
66 9 50
66 50 21
66 60 21
66 35 67
66 72 77
66 93 4
66 31 18
66 98 71
66 88 45
66 1 35
66 44 52
66 4 71
66 55 54
66 69 96
66 48 33
66 92 45
66 52 72
66 61 38
66 97 90
66 42 99
66 45 52
66 53 49
66 99 99
66 58 16
66 87 62
66 36 18
66 47 15
66 27 11
66 30 29
66 33 31
66 51 46
66 54 7
66 59 13
66 8 79
66 39 90
66 18 19
66 57 74
66 3 4
66 29 69
66 73 59
66 70 87
66 21 55
66 7 6
66 22 20
66 56 2
66 0 95
66 24 100
66 11 15
66 64 33
66 49 52
66 63 60
66 15 80
66 23 58
66 74 21
66 6 89
66 13 86
66 37 32
66 83 70
66 78 51
66 76 16
66 38 16
67 83 31
67 37 44
67 54 23
67 20 44
67 9 12
67 11 27
67 27 52
67 62 53
67 63 93
67 4 43
67 52 57
67 49 4
67 86 9
67 60 33
67 94 65
67 90 9
67 88 28
67 79 11
67 50 77
67 66 20
67 68 56
67 82 1
67 39 8
67 98 84
67 42 44
67 93 16
67 38 36
67 13 56
67 61 59
67 45 38
67 80 70
67 84 54
67 44 96
67 26 39
67 1 54
67 87 50
67 43 27
67 72 81
67 81 14
67 36 83
67 5 65
67 92 94
67 69 68
67 34 99
67 2 15
67 10 73
67 58 35
67 74 96
67 18 21
67 19 15
67 16 32
67 24 92
67 57 24
67 23 22
67 99 7
67 29 61
67 48 65
67 51 85
67 33 53
67 95 82
67 76 22
67 25 27
67 0 84
67 14 45
67 46 83
67 31 20
67 7 41
67 15 91
67 6 3
67 30 12
67 8 93
67 22 48
67 89 39
67 73 98
67 77 56
67 35 61
67 40 41
67 28 99
67 55 77
67 53 97
67 75 61
67 32 33
67 91 74
67 96 62
67 97 90
67 17 65
67 59 76
67 56 38
67 70 3
67 12 17
67 64 5
67 78 38
67 71 47
67 85 42
67 47 61
67 3 5
67 65 55
67 41 33
67 21 45
68 79 81
68 40 61
68 56 91
68 22 20
68 98 35
68 76 5
68 3 31
68 15 92
68 29 94
68 57 86
68 43 67
68 38 4
68 6 14
68 10 60
68 61 2
68 44 66
68 37 82
68 95 66
68 78 65
68 0 62
68 20 25
68 89 52
68 67 56
68 66 10
68 41 85
68 25 77
68 49 73
68 58 88
68 19 58
68 60 81
68 52 56
68 63 33
68 73 60
68 4 53
68 94 68
68 46 16
68 48 7
68 47 63
68 18 25
68 90 6
68 97 93
68 33 46
68 75 79
68 62 22
68 96 63
68 32 38
68 70 7
68 21 35
68 93 28
68 26 16
68 71 86
68 1 86
68 24 27
68 88 12
68 99 71
68 51 6
68 13 69
68 11 82
68 23 82
68 80 89
68 31 22
68 30 31
68 91 62
68 92 42
68 54 16
68 36 17
68 64 74
68 59 64
68 86 60
68 16 11
68 74 49
68 14 46
68 82 4
68 2 78
68 39 71
68 9 66
68 87 43
68 84 95
68 27 31
68 12 76
68 5 76
68 72 42
68 53 84
68 85 46
68 81 30
68 45 83
68 42 28
68 7 54
68 34 28
68 50 98
68 8 96
68 65 19
68 77 10
68 35 23
68 28 35
68 83 7
68 69 15
68 17 15
68 55 57
69 31 85
69 9 40
69 29 1
69 43 78
69 26 22
69 53 6
69 32 65
69 44 64
69 62 39
69 12 96
69 56 92
69 39 67
69 85 67
69 25 98
69 90 44
69 79 26
69 75 31
69 16 8
69 20 31
69 33 93
69 96 20
69 93 76
69 42 58
69 18 47
69 73 56
69 65 58
69 58 16
69 55 50
69 10 86
69 36 93
69 81 43
69 67 68
69 14 40
69 35 60
69 21 63
69 77 59
69 61 41
69 97 29
69 94 100
69 28 41
69 1 72
69 72 17
69 70 13
69 2 7
69 92 73
69 47 58
69 66 96
69 13 86
69 15 47
69 63 93
69 27 14
69 19 63
69 71 81
69 64 68
69 50 10
69 37 17
69 82 33
69 45 16
69 83 38
69 98 46
69 89 73
69 54 89
69 46 40
69 7 41
69 88 3
69 0 3
69 48 53
69 51 55
69 23 1
69 5 31
69 8 10
69 80 18
69 49 49
69 99 9
69 74 87
69 22 74
69 4 12
69 41 31
69 3 51
69 76 48
69 87 33
69 40 49
69 78 62
69 24 40
69 38 34
69 17 86
69 34 90
69 6 6
69 57 52
69 84 35
69 59 75
69 86 42
69 30 63
69 68 15
69 60 24
69 11 75
69 91 46
69 95 99
69 52 47
70 4 99
70 37 74
70 65 45
70 26 88
70 84 4
70 88 3
70 53 90
70 78 75
70 41 14
70 3 1
70 72 70
70 98 32
70 34 54
70 81 39
70 42 81
70 18 77
70 0 31
70 79 32
70 31 100
70 87 56
70 2 64
70 9 44
70 56 13
70 61 17
70 55 57
70 82 42
70 35 75
70 6 34
70 50 58
70 91 36
70 48 52
70 73 23
70 92 87
70 63 61
70 38 50
70 15 89
70 86 6
70 40 90
70 43 78
70 71 49
70 99 87
70 14 26
70 54 76
70 17 70
70 62 14
70 29 26
70 45 51
70 32 73
70 69 13
70 68 7
70 11 56
70 16 64
70 46 49
70 94 24
70 89 87
70 1 87
70 36 46
70 7 5
70 10 28
70 33 4
70 8 34
70 19 26
70 57 20
70 77 84
70 93 49
