5000 94300
1816 4200 92712
1817 4737 374
1817 2148 1586
1817 3470 1934
1817 4471 4591
1817 3089 5066
1817 323 11389
1817 538 12340
1817 751 14669
1817 258 16749
1817 2030 22596
1817 4480 23266
1817 1723 26637
1817 3923 27272
1817 3371 30838
1817 1041 33104
1817 2092 35691
1817 3990 38719
1817 3302 40081
1817 2617 41205
1817 3540 43855
1817 3622 49411
1817 4800 53745
1817 4860 54455
1817 2300 56733
1817 2846 58621
1817 4114 61726
1817 2121 63747
1817 159 64275
1817 2924 70747
1817 832 71194
1817 2246 71271
1817 3467 74571
1817 2256 78293
1817 1958 81038
1817 1451 83822
1817 876 84369
1817 2045 88923
1817 4715 93614
1818 1921 5930
1818 2166 5947
1818 4251 10412
1818 320 12072
1818 595 15820
1818 4191 15974
1818 3014 16513
1818 1854 19027
1818 2572 21614
1818 1643 27791
1818 219 28397
1818 1188 30103
1818 2871 30563
1818 2615 33524
1818 661 33673
1818 1700 34049
1818 3853 38677
1818 2319 41809
1818 829 42216
1818 296 42593
1818 2204 43408
1818 2573 57607
1818 4103 59501
1818 2730 60598
1818 3559 63242
1818 1831 63358
1818 3140 63827
1818 2997 64659
1818 2378 68232
1818 1002 71007
1818 4394 79962
1818 1668 84165
1818 1604 87606
1818 2575 87936
1818 2582 89881
1818 2173 90938
1818 2318 91701
1818 1110 93971
1819 301 1400
1819 1977 3543
1819 3186 5916
1819 3621 11710
1819 3177 14196
1819 4761 14802
1819 2550 16916
1819 4959 17731
1819 4115 18786
1819 757 19357
1819 2425 20987
1819 4069 23412
1819 1719 26388
1819 3043 27901
1819 2928 30597
1819 678 32507
1819 4273 33049
1819 3004 34720
1819 3673 50237
1819 4720 51791
1819 2971 60765
1819 2190 61294
1819 3931 67763
1819 1812 68440
1819 337 69369
1819 855 70582
1819 3605 70739
1819 1992 75706
1819 410 76193
1819 1607 77852
1819 1874 79441
1819 3665 82613
1819 500 85671
1819 1155 87477
1819 408 88973
1819 2534 92648
1819 1059 93963
1820 387 2939
1820 1405 4669
1820 4692 15050
1820 71 17920
1820 3246 19599
1820 2450 20830
1820 1895 23590
1820 3461 25414
1820 1562 27605
1820 325 28674
1820 2496 36581
1820 2995 36642
1820 1705 38275
1820 1808 44661
1820 4975 45139
1820 964 45763
1820 4444 48067
1820 3567 48904
1820 373 49227
1820 2326 56243
1820 3435 57452
1820 1612 58821
1820 3499 61830
1820 1515 63086
1820 2654 68160
1820 4872 68697
1820 4817 78592
1820 4780 79501
1820 4238 83684
1820 2153 84531
1820 2073 85380
1820 3486 92250
1821 1754 3185
1821 2469 9840
1821 239 20215
1821 4149 21046
1821 2636 24092
1821 3187 24261
1821 1038 26890
1821 3176 29861
1821 4356 29998
1821 2267 32895
1821 777 34898
1821 3521 37951
1821 1331 39453
1821 2236 40339
1821 2547 40925
1821 982 41904
1821 30 42486
1821 4403 45626
1821 1270 47817
1821 3641 48428
1821 1074 52928
1821 2355 59380
1821 440 59596
1821 3743 65426
1821 2018 66584
1821 2777 67501
1821 4799 67781
1821 4348 68336
1821 2698 78065
1821 701 80014
1821 767 80308
1821 4293 82906
1821 1876 83221
1821 4783 83484
1821 3200 85512
1821 2446 87944
1821 3917 90876
1821 1528 92509
1821 3269 94613
1822 296 1108
1822 1570 3644
1822 2269 8767
1822 3779 8992
1822 3859 9996
1822 1276 10691
1822 3759 14210
1822 3167 14660
1822 3772 15552
1822 3534 16536
1822 104 17752
1822 3671 18259
1822 1950 19430
1822 2471 26498
1822 4935 34218
1822 3389 34815
1822 3606 34917
1822 4793 35216
1822 864 35801
1822 2953 38946
1822 22 43462
1822 2688 47395
1822 1480 48589
1822 2082 52901
1822 2064 55720
1822 3520 55756
1822 4851 60265
1822 3630 63889
1822 3669 65329
1822 1216 65730
1822 4780 65896
1822 4847 69856
1822 243 71153
1822 1314 73125
1822 1879 76917
1822 1881 78737
1822 4044 79668
1822 2739 83123
1822 2815 89747
1822 3485 92312
1822 2962 92573
1823 1896 204
1823 2785 8870
1823 4787 16653
1823 3638 17211
1823 2816 20553
1823 4250 22749
1823 286 22943
1823 2093 23480
1823 400 24338
1823 1380 26843
1823 4879 28635
1823 3888 35522
1823 4671 35936
1823 3951 37102
1823 1170 42295
1823 2735 42891
1823 3166 45385
1823 1590 46986
1823 4669 54450
1823 4109 60344
1823 4029 63089
1823 221 66558
1823 3716 68546
1823 3892 68803
1823 1607 69168
1823 3718 72542
1823 2686 73920
1823 4040 74439
1823 2049 75416
1823 3028 78330
1823 2630 83182
1823 3159 88424
1823 2975 89388
1823 1838 93170
1823 703 93823
1824 1830 1435
1824 421 1663
1824 3522 3879
1824 3757 4040
1824 4013 6447
1824 1745 7012
1824 4290 12034
1824 3673 13037
1824 626 13682
1824 3889 14756
1824 4333 19857
1824 1609 19950
1824 1888 20681
1824 3836 22757
1824 2166 24072
1824 2143 24893
1824 2198 27858
1824 226 35374
1824 2740 35892
1824 4930 36212
1824 3444 36641
1824 3124 40165
1824 1898 41650
1824 440 42553
1824 1007 43244
1824 2006 46690
1824 287 54643
1824 2013 60332
1824 635 62811
1824 1836 63239
1824 2319 65442
1824 2488 70335
1824 2984 72129
1824 2596 73388
1824 4023 74755
1824 616 75505
1824 668 78536
1824 3138 80778
1824 4809 86137
1824 2502 86583
1824 4489 88324
1824 3578 89261
1824 2659 90261
1824 4227 90516
1824 4157 93758
1825 4235 419
1825 4357 2138
1825 875 3527
1825 3258 9920
1825 1408 10214
1825 1515 19058
1825 4715 24033
1825 4404 24309
1825 107 25780
1825 4225 27124
1825 3583 31586
1825 4622 33030
1825 3665 36541
1825 794 38096
1825 219 38405
1825 2938 40107
1825 3657 43262
1825 434 43272
1825 3805 43600
1825 4283 44090
1825 3406 44840
1825 662 50598
1825 3433 51944
1825 2011 52736
1825 2981 55647
1825 1104 56326
1825 2673 58753
1825 1273 68103
1825 4981 69069
1825 2421 73772
1825 3523 78848
1825 1788 80783
1825 1680 81707
1825 3173 84741
1825 4972 90122
1825 2380 91859
1825 3333 91982
1825 2709 93718
1826 3059 2248
1826 1649 3021
1826 1779 3116
1826 2243 9675
1826 1081 29910
1826 244 31888
1826 3361 33087
1826 2225 33846
1826 3000 33856
1826 3740 37691
1826 1284 38398
1826 1403 39449
1826 3871 41074
1826 2309 48002
1826 744 48319
1826 4745 51020
1826 1477 52034
1826 689 54201
1826 434 59273
1826 508 61500
1826 4469 62441
1826 1942 63960
1826 4139 65410
1826 3512 67036
1826 1302 67485
1826 579 68352
1826 912 68801
1826 2143 68931
1826 3316 69231
1826 2435 71664
1826 4014 73536
1826 3351 74280
1826 2877 77290
1826 4025 79266
1826 4244 88353
1826 4401 91790
1827 3791 6052
1827 927 9165
1827 847 9355
1827 53 10320
1827 251 10756
1827 533 11392
1827 1809 12227
1827 1233 16646
1827 1678 17741
1827 4064 18361
1827 1902 33079
1827 736 35312
1827 794 36259
1827 1201 39949
1827 1932 42405
1827 663 43627
1827 4811 60099
1827 3464 63234
1827 1985 66075
1827 4579 66492
1827 4149 67842
1827 2352 68512
1827 4786 73911
1827 814 76377
1827 4481 80996
1827 2076 85619
1827 4524 87196
1827 59 87426
1827 1141 88656
1827 1515 88885
1827 3242 90574
1827 1909 90581
1827 2448 93794
1828 2994 2195
1828 2227 2434
1828 1514 7842
1828 70 8932
1828 1006 9447
1828 2457 14998
1828 528 16703
1828 2415 16809
1828 3130 18195
1828 2599 20343
1828 1832 22751
1828 454 24480
1828 3558 24649
1828 1815 25295
1828 816 25605
1828 2318 26169
1828 1302 32093
1828 1644 38354
1828 4453 41788
1828 2633 45345
1828 3529 46686
1828 2448 46782
1828 3113 47828
1828 4435 49422
1828 1381 50368
1828 2100 53512
1828 2500 57470
1828 3874 58763
1828 2099 62405
1828 1895 63486
1828 2791 69978
1828 2207 71478
1828 2939 71549
1828 4079 73509
1828 2116 75526
1828 4809 76413
1828 3364 77605
1828 4778 81438
1829 4745 2883
1829 619 6612
1829 4544 10545
1829 3835 14829
1829 3189 16551
1829 859 19081
1829 720 19245
1829 1781 25438
1829 3381 26994
1829 1249 27432
1829 4256 27970
1829 4510 28085
1829 519 29888
1829 1115 32388
1829 4754 32427
1829 1731 36770
1829 916 43430
1829 2513 44643
1829 1762 46211
1829 2867 46363
1829 1239 46420
1829 1088 47917
1829 1669 50629
1829 2437 52006
1829 1041 52886
1829 712 52890
1829 4640 55613
1829 3993 56084
1829 4278 56353
1829 3502 60814
1829 886 68982
1829 1832 73871
1829 2129 74930
1829 4653 83276
1830 4013 99
1830 106 602
1830 3624 852
1830 1824 1435
1830 792 2478
1830 2674 3475
1830 4830 13764
1830 1663 14218
1830 3705 20109
1830 4156 20295
1830 781 20486
1830 4523 21411
1830 3643 24312
1830 160 28230
1830 4955 30143
1830 2038 31459
1830 4377 32269
1830 2067 35288
1830 3464 40971
1830 337 45749
1830 881 46637
1830 558 49414
1830 1840 52793
1830 2787 56445
1830 1651 57502
1830 1865 59393
1830 4628 63447
1830 2052 65530
1830 3866 70053
1830 1202 72509
1830 1499 73006
1830 4601 74942
1830 2148 75039
1830 2268 76007
1830 3266 78200
1830 3815 80307
1830 1687 85909
1830 4399 90190
1831 3265 1167
1831 2458 3649
1831 4741 4161
1831 3840 7317
1831 3104 7779
1831 3934 9041
1831 4406 13738
1831 989 18396
1831 2316 19292
1831 1692 21884
1831 3587 22044
1831 3793 23367
1831 2139 24601
1831 120 26106
1831 4687 27203
1831 2606 29936
1831 371 33031
1831 448 42699
1831 3318 47159
1831 708 53899
1831 1818 63358
1831 510 65632
1831 1621 66940
1831 959 69341
1831 676 71538
1831 3906 77053
1831 3543 77944
1831 1617 80294
1831 3885 80843
1831 2092 84990
1831 2203 86606
1831 1149 89472
1831 3964 90673
1831 1807 93218
1832 4834 187
1832 1571 4127
1832 754 5729
1832 1978 8456
1832 4770 10256
1832 3668 10927
1832 12 11593
1832 2836 12968
1832 1109 14164
1832 2230 16727
1832 1503 20691
1832 1882 21243
1832 4511 22456
1832 1828 22751
1832 4160 23752
1832 2497 24698
1832 3622 28055
1832 1251 34372
1832 2070 39703
1832 3045 39754
1832 4008 51146
1832 4087 57397
1832 919 59497
1832 1711 62455
1832 4913 70864
1832 871 71556
1832 980 73194
1832 1829 73871
1832 2151 75287
1832 3861 75676
1832 1357 85926
1832 4658 87682
1832 3689 89078
1832 937 90115
1832 2868 92911
1832 4586 93191
1833 3653 1716
1833 2874 2819
1833 4621 2931
1833 1849 3168
1833 4582 4050
1833 4418 4096
1833 1695 7165
1833 1409 8505
1833 374 9781
1833 1710 10535
1833 662 13382
1833 2839 23372
1833 4016 25840
1833 584 27223
1833 3961 30463
1833 1708 33944
1833 534 38155
1833 558 38220
1833 4204 48840
1833 1049 52753
1833 1892 55757
1833 3281 55983
1833 4718 61192
1833 497 63916
1833 4937 65482
1833 2999 67213
1833 808 69309
1833 3509 70349
1833 2598 71053
1833 3706 73034
1833 1579 73629
1833 603 74117
1833 4074 76339
1833 2869 81980
1833 1077 84462
1833 1174 89076
1833 4559 94320
1834 3698 2720
1834 480 6862
1834 613 6922
1834 3394 8776
1834 1962 9303
1834 3426 19792
1834 3902 20228
1834 1652 25991
1834 2364 28933
1834 1746 29090
1834 2988 31406
1834 4422 35492
1834 1560 35837
1834 3734 36506
1834 4816 37877
1834 3492 38767
1834 3556 41272
1834 1086 42726
1834 1897 48628
1834 2617 52827
1834 1146 57158
1834 2812 60609
1834 1799 64081
1834 1595 68075
1834 403 68490
1834 2731 69457
1834 4249 70826
1834 105 71198
1834 2025 75079
1834 3668 78635
1834 4204 79213
1834 4788 80284
1834 4368 82783
1834 1696 83507
1834 1334 84760
1834 4654 89989
1834 1197 90599
1834 2450 92453
1834 1680 93412
1835 4375 3056
1835 1740 7607
1835 700 11494
1835 2831 12713
1835 1666 13098
1835 1582 14325
1835 335 16414
1835 622 16702
1835 4271 26379
1835 4799 28217
1835 2964 28684
1835 2771 30348
1835 4535 30846
1835 3928 33587
1835 3082 34088
1835 1509 34627
1835 151 46022
1835 4741 47275
1835 463 47419
1835 859 49753
1835 1599 51150
1835 3922 52424
1835 41 54335
1835 2424 55654
1835 3856 57302
1835 4861 74621
1835 2322 74956
1835 2945 75563
1835 4082 79745
1835 3674 81133
1835 4644 87565
1835 2434 88657
1835 592 88750
1835 2087 88771
1835 3461 89573
1835 3153 90582
1835 1925 90801
1835 4612 91652
1835 2512 92456
1835 3485 92473
1835 590 93836
1836 2589 1798
1836 3347 4458
1836 722 17313
1836 1066 19045
1836 1059 19831
1836 2267 21228
1836 751 21346
1836 4927 22463
1836 2866 27327
1836 1420 29920
1836 4238 30659
1836 4401 32396
1836 4269 34862
1836 4778 35044
1836 4477 40570
1836 790 51982
1836 2667 53618
1836 878 60393
1836 1824 63239
1836 1248 66410
1836 606 67258
1836 2368 68335
1836 829 70890
1836 3664 70960
1836 539 71187
1836 3254 71618
1836 3196 72357
1836 1132 75042
1836 32 79172
1836 1501 79528
1836 1187 80105
1836 4405 82683
1836 3708 85940
1836 2547 88202
1836 4494 88584
1836 839 90732
1836 3009 91934
1837 3353 224
1837 238 591
1837 2894 2203
1837 3966 5345
1837 4710 6480
1837 1332 7098
1837 2441 8660
1837 2435 11037
1837 2997 14078
1837 4212 14708
1837 4773 18476
1837 4155 22953
1837 2418 27539
1837 434 31684
1837 3644 38541
1837 3078 41359
1837 2279 47162
1837 4065 47262
1837 4314 47694
1837 345 54428
1837 2089 54780
1837 4027 59288
1837 1906 69671
1837 4315 73533
1837 3996 74417
1837 1412 74614
1837 298 75891
1837 837 80287
1837 3450 80826
1837 2626 80988
1837 2056 82795
1837 2035 85303
1837 4293 85466
1837 3719 87783
1837 2076 92880
1837 527 93334
1837 2457 93678
1838 3728 2716
1838 1429 7211
1838 4905 8515
1838 247 14511
1838 3430 17565
1838 3386 22922
1838 2559 26644
1838 2731 26972
1838 4785 30100
1838 3292 32573
1838 252 35274
1838 2735 36123
1838 1382 38514
1838 1145 39612
1838 3145 42615
1838 2233 42655
1838 2454 43560
1838 1780 46593
1838 2993 46597
1838 737 50761
1838 811 53505
1838 2790 58997
1838 1129 61111
1838 64 62423
1838 1506 70033
1838 401 70994
1838 4064 73822
1838 2962 75523
1838 4444 77227
1838 852 79059
1838 4071 81096
1838 276 82818
1838 767 83391
1838 2677 84740
1838 3062 85468
1838 1650 86176
1838 2947 90698
1838 3357 92503
1838 1823 93170
1839 4270 1082
1839 3313 1676
1839 2826 8278
1839 3770 8336
1839 2231 9271
1839 152 23336
1839 2409 35015
1839 4793 36513
1839 3855 36665
1839 3926 38962
1839 3641 39753
1839 2145 39784
1839 2580 42080
1839 3643 44034
1839 975 47634
1839 2764 49555
1839 884 59020
1839 103 61169
1839 1062 61238
1839 1112 71875
1839 2077 77667
1839 3743 80935
1839 3134 84479
1839 1076 87641
1839 162 87790
1839 2405 88646
1839 3192 91531
1840 2245 2066
1840 234 2829
1840 221 3197
1840 4883 5680
1840 2519 6834
1840 4417 21418
1840 4378 27704
1840 643 27905
1840 1145 34883
1840 4601 36369
1840 4827 38006
1840 613 42731
1840 3502 43533
1840 390 47425
1840 2618 48453
1840 3905 50009
1840 1830 52793
1840 4813 54529
1840 1666 57350
1840 642 62643
1840 4978 62965
1840 3464 65228
1840 1156 65759
1840 1482 78066
1840 4167 78371
1840 3849 82347
1840 418 83249
1840 758 85222
1840 4096 86301
1840 4707 86454
1840 1752 86952
1840 4825 88768
1841 2872 6140
1841 2947 8171
1841 2299 8563
1841 621 8616
1841 3189 9798
1841 412 10470
1841 4347 13767
1841 4647 14618
1841 2406 14736
1841 2679 20969
1841 2424 21109
1841 1252 21269
1841 2873 25093
1841 4892 25653
1841 3927 30424
1841 3321 32249
1841 1366 32333
1841 1637 33445
1841 2550 35124
1841 4125 37413
1841 2224 38570
1841 2693 39728
1841 786 40749
1841 4985 41674
1841 4002 42824
1841 3925 43064
1841 3191 43862
1841 4176 52398
1841 4460 54499
1841 1900 55022
1841 382 55259
1841 3642 56739
1841 3393 56996
1841 2763 57438
1841 4380 58261
1841 4216 59250
1841 462 63485
1841 1624 66022
1841 3049 67813
1841 3180 73206
1841 3696 75057
1841 3082 75934
1841 1204 83735
1841 3285 83789
1841 804 85571
1841 3523 87883
1841 4616 91619
1841 2836 93163
1842 393 5337
1842 179 10166
1842 2370 11690
1842 1136 11896
1842 1532 16571
1842 3251 18659
1842 4047 20667
1842 2054 21875
1842 4336 26698
1842 2609 27041
1842 3478 27893
1842 1509 28565
1842 4853 28621
1842 2136 35434
1842 3697 36649
1842 2065 36832
1842 3339 38136
1842 4631 40075
1842 3393 41240
1842 2852 43914
1842 3970 46400
1842 4294 54090
1842 59 57040
1842 4551 59975
1842 28 65892
1842 374 66322
1842 4724 68960
1842 3100 73392
1842 1047 73857
1842 730 74517
1842 2351 79451
1842 4088 80194
1842 314 81752
1842 2567 81797
1842 2896 87047
1842 4311 87499
1842 4043 91263
1842 3402 93344
1842 1474 94181
1843 1009 2704
1843 4840 3160
1843 471 6603
1843 1292 9959
1843 2336 13328
1843 1294 15174
1843 2312 15767
1843 1279 17342
1843 1418 18150
1843 98 19049
1843 4143 20547
1843 4389 20579
1843 2045 21400
1843 1851 23483
1843 910 27014
1843 2129 28779
1843 4079 32005
1843 3297 34066
1843 356 44978
1843 3365 46895
1843 4996 48576
1843 4609 50485
1843 3326 56008
1843 4156 58471
1843 748 61106
1843 3306 64402
1843 4128 66785
1843 1421 68920
1843 3812 70421
1843 2587 73716
1843 3947 73974
1843 1914 74010
1843 4279 74107
1843 4590 75151
1843 1606 76042
1843 266 76587
1843 1782 78179
1843 2230 82766
1843 3723 83670
1843 258 84975
1843 4447 86414
1843 3111 87398
1843 3502 89850
1843 2731 93204
1844 4552 4688
1844 3221 6366
1844 53 13517
1844 4900 15615
1844 4194 17737
1844 1132 21929
1844 4401 22675
1844 4093 23755
1844 1447 28003
1844 3716 28644
1844 70 30943
1844 4372 33575
1844 252 36237
1844 3590 36450
1844 1337 36458
1844 4952 36810
1844 2973 39346
1844 488 42979
1844 1864 50218
1844 1429 53421
1844 2086 57852
1844 4283 59051
1844 2080 62474
1844 1106 66723
1844 4190 67024
1844 942 68915
1844 4610 69432
1844 18 73581
1844 4879 74098
1844 1932 75277
1844 4088 75781
1844 2679 76460
1844 4431 78967
1844 465 79732
1844 1255 80020
1844 2555 81078
1844 1364 81881
1844 275 86350
1844 2803 86779
1844 2119 88976
1844 1486 92624
1844 284 93278
1844 3146 93486
1845 4585 1466
1845 2880 4846
1845 2571 8200
1845 1555 12069
1845 3883 15316
1845 3610 16344
1845 3633 21044
1845 1340 22111
1845 606 24211
1845 3994 28761
1845 1070 29127
1845 4388 29694
1845 4620 30126
1845 1293 35549
1845 3249 37069
1845 4775 42668
1845 617 43156
1845 4279 47512
1845 4457 49211
1845 3909 49360
1845 4048 50198
1845 163 59872
1845 3837 63112
1845 3299 65566
1845 3589 68172
1845 3800 68619
1845 4367 70608
1845 4288 71315
1845 866 81417
1845 3083 82461
1845 2431 82698
1845 4931 83261
1845 3245 89067
1845 3143 90445
1845 1762 92323
1845 2325 92626
1846 2618 3758
1846 712 7241
1846 3659 11008
1846 2685 14443
1846 3036 17059
1846 814 19122
1846 4065 21664
1846 354 22276
1846 2021 23296
1846 2445 28542
1846 1145 33717
1846 390 36415
1846 3409 48358
1846 1606 50753
1846 4745 56713
1846 2143 56818
1846 4960 57559
1846 4404 59339
1846 2217 63416
1846 2310 64920
1846 4632 73109
1846 2413 75765
1846 4784 75908
1846 49 76334
1846 345 77196
1846 805 79824
1846 259 80980
1846 3832 90233
1847 3547 3333
1847 4079 5311
1847 4732 6239
1847 2941 8580
1847 3967 9529
1847 3447 12429
1847 4196 17885
1847 797 18987
1847 4866 21150
1847 4916 21173
1847 769 21634
1847 2560 27116
1847 932 30408
1847 105 35544
1847 3961 36344
1847 3524 42420
1847 1996 42881
1847 3405 51709
1847 1479 52243
1847 2570 59325
1847 3844 60104
1847 464 61507
1847 1027 62102
1847 4695 62579
1847 2164 64258
1847 21 71102
1847 4489 72995
1847 2685 73732
1847 809 74084
1847 3894 78723
1847 2883 78903
1847 2539 85271
1847 2610 91079
1848 1011 1863
1848 2425 4642
1848 4503 8044
1848 2387 8288
1848 2587 11025
1848 983 11483
1848 4093 11915
1848 3961 14557
1848 3032 18814
1848 4283 25592
1848 4933 26504
1848 201 29631
1848 3064 30399
1848 1713 40701
1848 1532 48839
1848 336 52075
1848 4535 53633
1848 3555 53696
1848 2023 54494
1848 3930 55856
1848 4893 56281
1848 1073 56904
1848 4063 57225
1848 2089 61658
1848 1547 65428
1848 1381 65782
1848 2404 66200
1848 1589 66850
1848 1297 75338
1848 3255 78528
1848 4201 80738
1848 3708 81718
1848 3228 88476
1849 1833 3168
1849 2634 14585
1849 2146 17100
1849 1858 22350
1849 742 24646
1849 2037 24889
1849 3752 36379
1849 3556 38035
1849 886 40226
1849 2330 41504
1849 4419 45154
1849 3581 48815
1849 4029 51408
1849 3427 51538
1849 2054 51818
1849 3936 54221
1849 2131 57243
1849 285 60467
1849 2112 64138
1849 4408 68308
1849 3671 68970
1849 2684 69076
1849 873 69257
1849 1867 74335
1849 3367 76328
1849 3008 78158
1849 1654 80565
1849 4944 84921
1849 3940 85319
1849 3737 86559
1849 668 87088
1849 1174 89099
1849 4759 89623
1850 339 1669
1850 1297 4465
1850 217 4489
1850 4234 6112
1850 1540 7239
1850 34 8293
1850 2278 8584
1850 1317 13415
1850 888 18695
1850 1814 22175
1850 3679 22794
1850 3362 25282
1850 980 33699
1850 3565 34131
1850 4587 44859
1850 2675 46162
1850 4767 47407
1850 3420 49542
1850 1941 55264
1850 4055 56029
1850 776 65633
1850 359 69999
1850 4855 72078
1850 2080 78436
1850 1498 79671
1850 2854 80426
1850 984 87430
1850 4985 87739
1850 3884 88197
1850 1298 91158
1851 1301 1144
1851 2616 1527
1851 19 1728
1851 1389 2141
1851 4229 3039
1851 1142 6267
1851 4842 8176
1851 4693 9941
1851 3029 15494
1851 2675 17698
1851 2002 17835
1851 1843 23483
1851 4811 24076
1851 4237 30660
1851 4684 31874
1851 1867 33298
1851 2435 34050
1851 1751 35358
1851 3100 37662
1851 1781 38463
1851 574 41996
1851 809 43826
1851 648 50160
1851 4404 58419
1851 4 59725
1851 1888 59901
1851 4468 60805
1851 381 62063
1851 268 63243
1851 4110 64913
1851 4261 66795
1851 2999 68254
1851 3846 69016
1851 3777 70177
1851 143 72435
1851 2591 73023
1851 4478 73147
1851 907 73429
1851 613 74776
1851 763 75374
1851 4514 77878
1851 2353 84225
1851 3002 86670
1851 1324 87209
1851 3512 87281
1851 778 87863
1851 896 88083
1851 4873 90307
1852 958 2915
1852 1805 4006
1852 2504 15344
1852 3496 16205
1852 754 17527
1852 1600 17861
1852 3126 20748
1852 2450 21458
1852 477 21933
1852 2682 22743
1852 1966 23548
1852 99 27176
1852 4187 29782
1852 3041 44669
1852 882 51084
1852 2742 52403
1852 1661 54599
1852 1499 55635
1852 2263 57526
1852 2799 59385
1852 2389 63742
1852 1939 63782
1852 1161 64265
1852 2481 67290
1852 529 67911
1852 1231 68670
1852 3749 71279
1852 2463 71900
1852 2635 73176
1852 4406 73708
1852 3224 75788
1852 4266 78655
1852 3233 79363
1852 2856 84263
1852 1378 84445
1852 2816 87457
1852 59 90616
1852 1281 91350
1853 1655 1075
1853 2405 1458
1853 3522 2365
1853 2431 12447
1853 220 15940
1853 1007 16828
1853 2730 18677
1853 28 20473
1853 2669 22414
1853 4635 23616
1853 3111 25489
1853 804 26056
1853 594 26426
1853 438 27650
1853 2960 29752
1853 199 30335
1853 2812 37264
1853 3693 40370
1853 2399 44355
1853 2887 46785
1853 3393 50091
1853 2278 51993
1853 995 54136
1853 2810 55119
1853 1206 55395
1853 1422 56720
1853 3621 59627
1853 578 64759
1853 338 65069
1853 2163 76560
1853 2297 77171
1853 1451 80439
1853 4590 81046
1853 4379 85448
1853 4101 86444
1853 1935 86566
1853 3356 89930
1853 3416 91255
1854 468 1963
1854 4375 3305
1854 221 4502
1854 4014 5525
1854 3205 14429
1854 3792 14839
1854 4449 14891
1854 3158 17827
1854 1818 19027
1854 995 20460
1854 2381 20661
1854 2572 22335
1854 335 25324
1854 869 28303
1854 2846 34080
1854 3269 36863
1854 4638 39144
1854 4900 40770
1854 4302 41363
1854 4231 41967
1854 715 42828
1854 673 43819
1854 1681 44234
1854 4748 47183
1854 2389 48283
1854 411 49519
1854 4937 49842
1854 2639 52940
1854 4636 54790
1854 533 59006
1854 1169 64526
1854 2532 68399
1854 2443 69470
1854 3831 74263
1854 3540 76317
1854 4526 80774
1854 4988 84048
1854 3857 85116
1854 4354 87171
1854 2628 88276
1854 4738 90478
1854 638 91309
1855 2277 2994
1855 1621 3259
1855 2351 3508
1855 3119 5550
1855 2319 15542
1855 4631 19007
1855 4790 19805
1855 4915 21908
1855 2611 22223
1855 4776 25751
1855 1177 28780
1855 4742 30814
1855 3368 32731
1855 4873 35415
1855 2845 35683
1855 4437 41490
1855 3521 42956
1855 4703 46632
1855 2658 52285
1855 4965 55206
1855 2923 55954
1855 2925 66033
1855 2366 66554
1855 3936 70598
1855 3163 72605
1855 72 73328
1855 3909 73780
1855 1916 74164
1855 1370 74763
1855 3375 81182
1855 1670 93150
1856 2171 5461
1856 4872 5682
1856 3634 6097
1856 1234 6289
1856 4870 8300
1856 634 9401
1856 726 14005
1856 1447 17176
1856 2795 23400
1856 3332 27033
1856 4309 32437
1856 4422 35368
1856 3577 37489
1856 3645 38557
1856 2920 38722
1856 2982 46442
1856 1138 55566
1856 1480 57561
1856 410 59248
1856 118 62662
1856 3624 62796
1856 620 63452
1856 1037 63805
1856 3392 66110
1856 1313 67236
1856 4580 68550
1856 2313 69038
1856 687 69561
1856 390 71985
1856 3044 77938
1856 3570 79817
1856 2455 82769
1856 2768 83825
1856 3350 85557
1856 4300 86510
1856 1886 86610
1856 3277 87267
1856 1028 88460
1856 2519 91139
1856 3122 91254
1856 462 93234
1856 3070 93277
1857 4354 1061
1857 4397 2468
1857 4321 5428
1857 4911 5792
1857 841 6801
1857 498 7562
1857 2491 10220
1857 3958 13586
1857 2328 13729
1857 2760 19746
1857 317 21461
1857 2865 23969
1857 2138 23994
1857 4010 25433
1857 1184 25446
1857 1675 27966
1857 1696 31621
1857 4241 32447
1857 2001 41040
1857 2565 41130
1857 3249 42114
1857 1072 43612
1857 543 44196
1857 1424 51966
1857 4062 58211
1857 1674 59734
1857 3115 65779
1857 4516 67219
1857 2648 69638
1857 656 69688
1857 4633 72829
1857 4133 76492
1857 4308 77595
1857 47 79946
1857 2120 81403
1857 2351 87317
1857 2531 90631
1857 4699 91134
1857 3853 91653
1858 276 1984
1858 3596 2927
1858 1452 8712
1858 4360 8846
1858 2215 10671
1858 483 16019
1858 4854 20025
1858 874 21695
1858 1849 22350
1858 3264 25746
1858 812 28899
1858 2326 38641
1858 416 40450
1858 1745 44889
1858 2240 45031
1858 4772 46736
1858 1766 47384
1858 3119 48492
1858 3998 51297
1858 4679 67630
1858 1654 69730
1858 259 70168
1858 1449 73497
1858 2829 78547
1858 135 79981
1858 1626 82562
1858 262 85084
1858 4971 86380
1858 3811 86807
1858 457 88769
1858 1669 89866
1858 751 90983
1858 2233 92118
1858 240 93871
1858 3250 94123
1859 1110 8182
1859 2274 9742
1859 3006 10277
1859 3089 15189
1859 418 15421
1859 2131 18484
1859 2625 19132
1859 3758 19671
1859 3823 20758
1859 3303 20861
1859 180 21092
1859 1874 21485
1859 2151 21877
1859 203 25834
1859 321 27606
1859 4892 28648
1859 4085 35964
1859 4765 39231
1859 1231 41927
1859 2111 42083
1859 4983 43894
1859 4392 45476
1859 4549 50124
1859 4400 50607
1859 761 53627
1859 4082 54300
