4039 88234
1572 420 53
1572 1248 83
1572 1576 71
1572 2271 95
1572 2332 93
1572 2902 62
1572 294 30
1572 38 24
1572 933 86
1572 1036 90
1572 2598 95
1572 1582 96
1572 1555 54
1572 1234 77
1572 3593 70
1572 3530 26
1572 842 73
1572 3641 6
1572 2013 5
1572 1991 25
1572 3128 57
1572 1415 82
1572 1043 52
1572 1724 25
1573 1659 28
1573 2045 62
1573 2404 4
1573 2124 16
1573 1785 33
1573 750 74
1573 2296 25
1573 2293 73
1573 873 9
1573 2197 87
1573 1829 85
1573 1509 49
1573 1487 23
1573 1042 85
1573 2128 91
1573 255 31
1573 438 99
1573 2698 55
1573 1440 92
1573 3080 62
1573 3883 92
1573 2923 68
1573 996 29
1573 3446 38
1573 879 92
1573 2520 42
1573 1987 75
1573 731 32
1573 3729 10
1573 3001 70
1573 36 21
1573 944 45
1573 3254 85
1573 3548 48
1573 2407 33
1573 2516 39
1573 1010 28
1573 283 33
1573 2842 68
1573 1529 89
1573 155 27
1573 1054 20
1574 352 67
1574 3041 45
1574 1881 31
1574 1589 67
1574 3216 2
1574 2534 8
1574 2634 14
1574 1469 42
1574 3800 6
1574 1552 25
1574 4038 56
1574 740 19
1574 428 22
1574 3482 17
1574 835 47
1574 3817 73
1574 2930 90
1574 3808 33
1574 309 45
1574 1825 71
1574 3958 17
1574 3179 79
1574 3753 93
1574 1522 14
1574 2120 81
1574 3918 2
1574 3141 76
1574 3713 53
1574 1353 71
1574 3339 18
1574 1739 63
1574 3069 31
1574 522 5
1575 1128 100
1575 1342 42
1575 2141 31
1575 1106 67
1575 964 90
1575 3012 28
1575 1191 67
1575 3725 23
1575 3123 83
1575 3482 93
1575 3462 53
1575 2707 67
1575 2438 47
1575 3600 52
1575 3214 87
1575 3413 53
1575 883 57
1575 476 49
1575 2917 2
1575 4 84
1575 2276 21
1575 2352 85
1575 815 56
1575 671 83
1575 1049 100
1575 3984 39
1575 2041 24
1575 1371 45
1575 885 28
1575 2766 80
1576 3652 57
1576 1376 31
1576 414 41
1576 3597 21
1576 1492 72
1576 3982 36
1576 870 16
1576 1677 93
1576 3407 56
1576 2168 15
1576 167 51
1576 130 23
1576 851 18
1576 1487 68
1576 784 4
1576 2045 33
1576 3357 75
1576 1054 75
1576 3286 3
1576 1432 68
1576 2530 96
1576 1044 71
1576 2037 78
1576 1342 21
1576 3537 36
1576 1572 71
1576 2643 47
1576 457 60
1576 64 91
1576 3477 61
1576 3268 29
1576 3680 13
1576 3949 88
1576 2654 89
1576 2111 37
1576 2459 93
1576 3118 74
1576 2985 98
1576 279 42
1576 3485 56
1576 3236 16
1576 388 22
1576 769 14
1576 1170 81
1576 3524 15
1576 2368 83
1576 3809 38
1576 839 43
1576 1111 32
1577 1239 33
1577 1590 58
1577 470 57
1577 393 100
1577 2021 79
1577 2703 90
1577 1263 24
1577 410 12
1577 3057 83
1577 632 4
1577 1603 92
1577 3905 77
1577 1955 4
1577 3735 81
1577 1382 85
1577 2688 100
1577 2882 54
1577 23 69
1577 2517 86
1577 44 88
1577 3740 56
1577 3230 6
1577 619 51
1577 1176 46
1577 2488 20
1577 2567 33
1577 896 89
1577 3649 28
1577 101 53
1577 3872 68
1577 116 69
1577 2949 88
1577 3034 63
1577 1750 97
1577 2349 51
1577 1355 8
1578 2171 1
1578 3146 95
1578 766 10
1578 2491 84
1578 1947 2
1578 1332 3
1578 113 3
1578 2571 64
1578 1672 31
1578 1748 89
1578 588 1
1578 3448 24
1578 1193 96
1578 3741 68
1578 796 8
1578 1141 97
1578 3477 91
1578 3047 10
1578 2856 62
1578 601 35
1578 3187 30
1578 636 1
1578 4028 20
1578 1261 66
1578 3779 23
1578 865 3
1578 316 30
1578 2377 80
1578 2829 77
1578 146 100
1578 3538 70
1578 1338 61
1578 2301 56
1578 3814 31
1578 1968 49
1578 652 76
1578 3180 35
1578 1644 58
1578 54 97
1578 304 59
1579 1286 18
1579 1024 17
1579 2925 1
1579 1217 75
1579 3613 87
1579 998 60
1579 2690 71
1579 378 34
1579 2069 100
1579 3831 34
1579 3722 2
1579 133 95
1579 709 76
1579 1131 56
1579 568 37
1579 3330 100
1579 2215 98
1579 1402 97
1579 2962 41
1579 2529 21
1579 2613 74
1579 826 61
1579 1423 49
1579 555 47
1579 1241 76
1579 2659 19
1579 2738 100
1579 1438 31
1579 2591 89
1579 3856 9
1579 193 98
1579 1534 9
1579 3936 10
1579 1499 61
1579 1838 19
1579 1920 46
1579 2938 99
1579 198 70
1579 2297 60
1579 3166 89
1579 350 15
1579 808 55
1579 3535 11
1580 790 63
1580 2525 2
1580 1655 93
1580 1035 89
1580 1179 75
1580 2810 42
1580 1354 66
1580 3829 55
1580 1811 55
1580 2946 87
1580 2445 23
1580 3562 37
1580 3773 63
1580 1738 75
1580 2059 11
1580 2128 95
1580 2161 61
1580 2118 19
1580 291 83
1580 3819 32
1580 3042 2
1580 69 31
1580 2137 20
1580 2425 67
1580 1116 37
1580 2677 23
1580 725 80
1580 27 45
1580 2548 67
1580 3371 26
1580 2538 10
1580 1891 61
1580 2705 72
1580 1286 80
1580 3282 22
1580 1024 45
1580 934 67
1580 1923 9
1580 168 26
1580 943 70
1581 3590 9
1581 3819 80
1581 2532 58
1581 446 83
1581 2876 23
1581 2941 55
1581 817 44
1581 2156 37
1581 1772 11
1581 755 61
1581 3935 48
1581 2435 81
1581 1289 23
1581 288 75
1581 3027 44
1581 3692 46
1581 1466 74
1581 1146 79
1581 997 96
1581 2240 68
1581 1560 40
1581 2256 88
1581 2133 42
1581 3939 44
1581 3012 55
1581 2875 87
1581 265 32
1581 1557 95
1581 343 98
1581 4012 53
1581 2537 24
1581 522 62
1581 740 67
1581 113 10
1581 1796 22
1581 3828 18
1582 1587 73
1582 2270 67
1582 2985 74
1582 2858 8
1582 2261 78
1582 689 63
1582 1192 88
1582 2598 19
1582 111 53
1582 3720 17
1582 687 35
1582 3837 47
1582 3976 40
1582 217 91
1582 463 6
1582 1716 73
1582 3543 28
1582 3161 66
1582 3349 51
1582 945 97
1582 2130 33
1582 406 2
1582 3067 90
1582 1147 81
1582 4015 91
1582 2100 17
1582 125 62
1582 245 92
1582 3368 5
1582 2709 48
1582 2014 82
1582 3386 97
1582 1325 63
1582 3400 49
1582 3588 85
1582 2345 64
1582 376 53
1582 1752 49
1582 371 9
1582 628 62
1582 3524 67
1582 1335 73
1582 1572 96
1582 2217 11
1582 123 58
1582 872 83
1582 176 73
1582 1969 33
1582 3803 42
1582 3732 6
1582 3504 74
1582 690 69
1582 300 30
1582 544 65
1582 1890 5
1583 165 60
1583 1016 37
1583 1604 94
1583 2457 71
1583 1963 73
1583 3379 56
1583 2725 37
1583 2300 3
1583 466 90
1583 3766 67
1583 1989 20
1583 586 99
1583 2949 41
1583 108 86
1583 1047 2
1583 1128 16
1583 802 41
1583 424 81
1583 1003 98
1583 3190 54
1583 3993 61
1583 2872 24
1583 244 59
1583 3282 18
1583 3023 92
1583 823 56
1583 830 23
1583 1143 86
1583 2543 96
1583 1683 19
1583 3972 69
1583 731 71
1583 2429 2
1583 1554 11
1583 811 14
1583 681 82
1583 1156 72
1583 2991 86
1583 2766 9
1583 3888 56
1583 3802 46
1583 851 83
1583 3397 15
1583 2238 13
1583 3442 71
1583 2608 9
1583 1184 81
1584 2175 4
1584 361 79
1584 482 56
1584 32 61
1584 375 82
1584 1378 52
1584 3884 33
1584 2864 79
1584 87 31
1584 2066 2
1584 2337 89
1584 403 2
1584 1481 63
1584 2264 6
1584 3527 43
1584 2130 36
1584 3064 72
1584 2125 83
1584 3333 13
1584 2347 59
1584 1076 12
1584 1595 86
1584 2163 76
1584 3172 11
1584 578 45
1584 2859 6
1584 477 80
1584 1374 32
1584 2803 95
1584 1310 51
1584 2548 84
1584 849 32
1584 237 96
1584 2586 49
1584 1409 59
1584 2623 76
1584 507 57
1584 3567 19
1584 417 29
1584 43 78
1584 1431 30
1584 1970 52
1584 2851 92
1584 92 73
1584 2078 58
1584 2419 36
1584 3786 84
1584 384 56
1584 321 8
1585 874 85
1585 2015 5
1585 2918 10
1585 2609 7
1585 446 31
1585 3769 72
1585 2094 27
1585 3298 82
1585 2581 85
1585 672 39
1585 2573 62
1585 184 55
1585 254 51
1585 1826 76
1585 582 54
1585 3320 8
1585 976 86
1585 1911 13
1585 1047 3
1585 2939 74
1585 664 48
1585 1065 78
1585 1137 18
1585 357 86
1585 687 69
1585 2460 77
1585 528 70
1585 3191 53
1585 145 57
1585 1218 21
1585 94 53
1585 951 56
1585 3890 61
1585 2365 24
1585 2979 53
1585 1892 63
1585 3382 91
1585 928 41
1586 56 87
1586 3846 23
1586 3516 9
1586 2589 17
1586 2597 75
1586 1766 11
1586 274 63
1586 3989 94
1586 1427 59
1586 2713 71
1586 1885 16
1586 3715 48
1586 1513 71
1586 557 98
1586 1963 13
1586 3246 72
1586 2506 80
1586 607 33
1586 2832 80
1586 1640 67
1586 2406 52
1586 2722 41
1586 1556 68
1586 916 62
1586 2932 99
1586 2112 7
1586 176 40
1586 1819 28
1586 788 32
1586 1537 79
1586 1769 95
1586 1461 95
1586 1413 47
1586 213 14
1586 950 88
1586 3153 41
1586 1126 64
1586 1394 20
1586 3491 54
1586 3647 98
1586 3114 33
1586 574 33
1586 163 95
1586 3857 32
1586 2003 70
1586 3365 35
1586 3611 64
1587 3986 92
1587 1582 73
1587 2134 42
1587 1172 14
1587 1793 52
1587 1978 51
1587 1858 70
1587 2733 43
1587 1207 17
1587 1603 89
1587 2371 92
1587 2950 96
1587 1782 42
1587 2459 53
1587 268 18
1587 1756 27
1587 1021 80
1587 2234 12
1587 632 49
1587 3029 30
1587 3368 40
1587 807 88
1587 3473 2
1587 839 93
1587 2256 43
1587 3614 42
1587 51 29
1587 313 8
1587 156 57
1587 2656 20
1587 1493 20
1587 1940 88
1587 2562 30
1587 1295 89
1587 3894 13
1587 1740 98
1587 1418 37
1587 499 54
1587 1076 98
1587 2126 31
1587 1755 31
1587 2063 73
1587 2386 99
1587 1307 25
1588 1977 3
1588 2708 8
1588 2990 18
1588 2924 15
1588 3527 51
1588 97 50
1588 2500 62
1588 114 83
1588 1712 23
1588 2896 46
1588 2574 19
1588 1132 12
1588 2694 83
1588 1596 93
1588 1670 93
1588 3384 97
1588 47 62
1588 7 69
1588 2307 28
1588 902 3
1588 1970 76
1588 3658 5
1588 2959 18
1588 3353 23
1588 2033 73
1588 1638 89
1588 1346 78
1588 1591 64
1588 1965 2
1588 1162 7
1588 1266 20
1588 3973 72
1588 156 51
1588 3324 64
1588 255 79
1588 313 45
1588 3071 90
1588 3123 47
1588 4032 89
1588 223 20
1588 2275 61
1588 1894 39
1588 2988 47
1588 2532 62
1588 1255 16
1588 3212 79
1589 2395 18
1589 780 40
1589 2803 44
1589 1574 67
1589 1648 77
1589 2253 48
1589 88 40
1589 1105 49
1589 1683 29
1589 1642 7
1589 3030 33
1589 813 33
1589 1006 15
1589 2724 8
1589 534 16
1589 3179 30
1589 2834 2
1589 3891 63
1589 727 69
1589 2411 44
1589 3689 7
1589 1677 5
1589 1303 33
1589 178 22
1589 1443 64
1589 880 39
1589 240 96
1589 2719 73
1589 1407 31
1589 1475 35
1589 3103 24
1589 363 18
1589 2845 89
1589 722 90
1589 3447 39
1589 900 58
1589 1805 65
1589 3956 68
1589 427 73
1589 1172 51
1589 3574 98
1589 1988 64
1589 2840 77
1590 2497 52
1590 4017 10
1590 1577 58
1590 2732 99
1590 2414 64
1590 22 49
1590 846 43
1590 2383 98
1590 970 73
1590 2858 47
1590 1095 70
1590 3626 100
1590 1892 79
1590 3187 84
1590 1541 2
1590 967 81
1590 3348 2
1590 2483 63
1590 1057 37
1590 4028 14
1590 2424 9
1590 1509 31
1590 2740 83
1590 2838 58
1590 3874 92
1590 1693 16
1590 325 98
1590 3199 86
1590 1443 88
1590 3090 87
1590 288 87
1590 1175 42
1590 3240 2
1590 986 36
1590 33 25
1590 872 83
1590 679 12
1590 926 76
1590 1298 30
1590 329 7
1590 2992 93
1590 2636 88
1590 201 67
1591 2165 22
1591 135 41
1591 1383 71
1591 1742 32
1591 2205 97
1591 3343 48
1591 3981 2
1591 1607 21
1591 826 23
1591 1970 49
1591 2889 23
1591 2843 94
1591 3868 58
1591 2477 32
1591 2234 25
1591 1183 80
1591 2410 54
1591 462 16
1591 3288 66
1591 3331 58
1591 2154 73
1591 1959 48
1591 1588 64
1591 617 8
1591 3843 10
1591 1684 84
1591 3656 27
1591 1753 26
1591 2338 57
1591 2841 78
1591 2212 69
1591 1151 2
1591 3278 14
1591 3171 93
1591 1098 31
1591 3384 64
1591 1333 32
1591 837 93
1591 321 83
1591 1421 41
1591 386 30
1591 1645 51
1591 2527 51
1591 2350 90
1592 2609 91
1592 39 22
1592 1566 7
1592 653 60
1592 2151 86
1592 4033 59
1592 3076 31
1592 2144 12
1592 3041 28
1592 864 81
1592 2763 34
1592 3622 73
1592 4004 81
1592 27 92
1592 2555 22
1592 2746 94
1592 3649 68
1592 1171 97
1592 2898 58
1592 1417 61
1592 276 70
1592 548 1
1592 272 21
1592 3205 30
1592 1703 48
1592 2191 50
1592 1374 86
1592 3715 98
1592 3792 27
1592 1529 33
1592 435 11
1592 2168 79
1592 2755 74
1592 84 32
1592 3229 48
1592 3147 41
1592 1080 34
1592 323 44
1592 3619 86
1592 3406 81
1592 1394 66
1592 880 9
1592 2373 10
1592 1764 16
1592 1597 51
1592 2603 20
1592 2528 8
1593 1671 83
1593 2616 63
1593 995 56
1593 1878 89
1593 2477 41
1593 871 52
1593 3115 4
1593 2539 23
1593 3254 61
1593 85 32
1593 3783 45
1593 1781 27
1593 2004 32
1593 2409 42
1593 2696 46
1593 2454 53
1593 2828 66
1593 2919 36
1593 531 13
1593 3031 91
1593 581 32
1593 510 95
1593 73 97
1593 2773 38
1593 1228 95
1593 2084 52
1593 2823 78
1593 2938 79
1593 627 38
1594 848 16
1594 3408 73
1594 301 84
1594 1013 62
1594 2349 29
1594 516 25
1594 1074 8
1594 1377 48
1594 1838 24
1594 2597 13
1594 3618 69
1594 981 42
1594 3873 90
1594 3236 56
1594 2996 1
1594 3757 30
1594 3145 28
1594 3632 62
1594 4024 51
1594 702 50
1594 517 40
1594 2107 80
1594 1547 29
1594 1497 44
1594 0 71
1594 3662 7
1594 2694 12
1594 1450 44
1594 645 96
1594 1364 15
1594 2044 49
1594 2751 50
1594 2548 92
1594 871 93
1594 1691 36
1594 1994 75
1594 570 37
1594 467 54
1594 2344 31
1594 3724 42
1594 3664 44
1594 1140 7
1594 296 90
1594 169 25
1594 3177 10
1594 624 40
1594 3913 13
1594 1604 60
1594 3805 63
1594 1070 63
1594 3850 86
1594 601 23
1594 172 65
1595 3295 2
1595 3523 55
1595 3246 74
1595 2484 23
1595 766 89
1595 2206 60
1595 2915 63
1595 3528 66
1595 373 18
1595 2023 90
1595 2197 38
1595 2133 56
1595 1094 96
1595 1686 34
1595 2822 6
1595 1939 64
1595 3529 15
1595 426 69
1595 1584 86
1595 2713 3
1595 1832 100
1595 138 21
1595 622 15
1595 277 74
1595 763 30
1595 2000 73
1595 1312 60
1595 1998 15
1595 2941 26
1595 3364 84
1595 1313 57
1595 3823 24
1595 1866 50
1596 425 25
1596 3899 1
1596 111 25
1596 2902 83
1596 986 91
1596 2659 54
1596 781 28
1596 686 71
1596 3972 28
1596 3698 30
1596 1627 71
1596 278 43
1596 1453 44
1596 2087 79
1596 1588 93
1596 3694 39
1596 3859 27
1596 487 90
1596 549 4
1596 105 98
1596 2056 11
1596 4002 58
1596 2532 1
1596 1844 86
1596 3037 69
1596 1231 58
1596 103 61
1596 912 17
1596 2647 44
1596 3426 94
1596 2503 49
1596 3860 63
1596 2761 19
1596 1256 94
1596 3150 35
1596 260 6
1596 2307 8
1596 3815 32
1596 3864 27
1596 3416 10
1596 2840 50
1596 1894 36
1596 2807 69
1596 38 13
1596 2145 89
1596 688 32
1596 1556 23
1596 1621 47
1596 1814 96
1596 1768 58
1596 1094 65
1596 2349 78
1596 3836 74
1597 1868 68
1597 2164 78
1597 1496 46
1597 3726 48
1597 3355 83
1597 2086 42
1597 3861 16
1597 3139 36
1597 1240 96
1597 3229 63
1597 2983 68
1597 467 4
1597 2880 35
1597 1902 75
1597 448 82
1597 3008 79
1597 4028 88
1597 2683 35
1597 1840 83
1597 1850 97
1597 1377 19
1597 456 69
1597 2797 79
1597 847 87
1597 2768 53
1597 1025 32
1597 275 40
1597 1715 22
1597 2166 4
1597 3188 61
1597 3407 91
1597 1592 51
1597 363 81
1597 926 99
1597 2969 82
1597 4022 15
1598 1830 34
1598 1673 16
1598 3983 46
1598 3728 11
1598 2612 72
1598 76 8
1598 3586 74
1598 3674 6
1598 903 25
1598 1641 96
1598 580 68
1598 2286 60
1598 3895 35
1598 2961 95
1598 2857 81
1598 2591 58
1598 1748 83
1598 1455 22
1598 362 61
1598 3326 25
1598 3619 56
1598 2516 5
1598 3921 35
1598 2782 83
1598 1746 3
1598 1389 1
1598 3219 12
1598 3794 25
1598 3915 97
1598 3201 53
1598 3624 16
1598 3889 70
1598 2526 2
1598 1041 19
1598 1429 4
1598 1058 66
1598 1478 43
1598 241 89
1598 0 12
1598 1571 23
1599 821 91
1599 1925 36
1599 392 58
1599 2466 8
1599 613 5
1599 1848 52
1599 3854 54
1599 2976 43
1599 1165 47
1599 1468 6
1599 2695 66
1599 3663 75
1599 3493 47
1599 2467 87
1599 2059 44
1599 2428 82
1599 146 62
1599 3636 50
1599 2826 13
1599 2685 23
1599 3319 45
1599 3832 6
1599 1659 19
1599 150 11
1599 299 49
1599 3467 70
1599 2871 52
1599 2714 88
1599 1603 14
1599 712 32
1599 3504 49
1599 1784 46
1599 326 98
1599 1508 61
1599 3421 71
1599 2530 80
1599 3947 58
1599 823 79
1599 2325 40
1599 3196 96
1599 2598 43
1599 2012 21
1599 1092 93
1599 2573 38
1599 988 12
1599 389 8
1599 284 17
1600 2419 20
1600 1648 48
1600 13 3
1600 2282 70
1600 588 21
1600 683 7
1600 353 29
1600 3673 14
1600 3911 57
1600 2001 37
1600 838 43
1600 2080 76
1600 97 42
1600 1454 29
1600 653 11
1600 1208 27
1600 1150 80
1600 1775 16
1600 3292 23
1600 3728 58
1600 3123 93
1600 3064 9
1600 2999 63
1600 2408 97
1600 2734 36
1600 2398 49
1600 3289 61
1600 919 55
1600 529 95
1600 1971 50
1600 3659 62
1600 22 13
1600 2478 62
1600 2375 17
1600 3496 26
1600 495 66
1600 1278 44
1601 3310 67
1601 421 85
1601 1504 41
1601 3100 71
1601 1709 72
1601 606 9
1601 707 40
1601 4013 63
1601 2438 86
1601 533 86
1601 1836 65
1601 2704 42
1601 4035 79
1601 1404 90
1601 3722 64
1601 71 77
1601 2915 93
1601 282 14
1601 1766 31
1601 140 92
1601 1276 8
1601 344 76
1601 168 80
1601 3209 76
1601 3312 84
1601 3491 9
1601 2929 82
1601 1962 37
1601 480 33
1601 1345 33
1601 3256 36
1601 1770 90
1601 1874 76
1601 2169 88
1601 322 51
1601 1763 87
1601 2382 38
1601 3359 55
1601 1014 55
1601 1840 82
1601 2353 41
1601 727 94
1601 3286 9
1602 388 34
1602 801 14
1602 314 43
1602 2190 98
1602 723 26
1602 402 30
1602 3510 63
1602 564 26
1602 3656 33
1602 530 20
1602 1056 91
1602 3002 89
1602 3093 19
1602 3647 49
1602 3234 37
1602 2515 85
1602 1050 52
1602 3033 33
1602 3687 63
1602 3936 60
1602 297 52
1602 1311 96
1602 2239 18
1602 1815 49
1602 306 76
1602 1444 69
1602 2990 99
1602 1497 63
1602 862 51
1602 326 38
1602 2631 4
1602 837 85
1602 484 5
1602 1694 69
1602 386 37
1602 640 80
1602 644 36
1602 2056 78
1602 1963 51
1602 3963 7
1602 1211 52
1602 1173 35
1602 3895 95
1602 1904 25
1602 3083 23
1602 94 45
1603 1420 53
1603 3555 73
1603 2323 5
1603 1572 68
1603 448 36
1603 517 13
1603 630 53
1603 1577 92
1603 750 31
1603 2071 1
1603 2555 78
1603 2288 99
1603 1587 89
1603 1421 45
1603 2303 48
1603 2803 14
1603 43 67
1603 2394 14
1603 2109 74
1603 2508 95
1603 1471 72
1603 3046 26
1603 1659 44
1603 1003 88
1603 1916 16
1603 1599 14
1603 1819 83
1603 2149 79
1603 3690 13
1603 3691 30
1603 2174 76
1603 3178 7
1603 2930 90
1603 1556 66
1603 3959 16
1603 697 99
1603 1685 25
1603 3805 19
1603 3839 22
1603 3156 75
1603 3940 73
1603 3193 23
1603 4014 99
1603 656 44
1603 33 14
1604 1219 24
1604 1583 94
1604 2363 53
1604 3409 35
1604 2284 3
1604 1832 100
1604 2963 1
1604 1924 24
1604 3126 48
1604 2138 4
1604 1082 57
1604 3554 94
1604 2407 45
1604 2515 38
1604 1946 21
1604 3970 57
1604 3283 93
1604 1995 52
1604 1816 70
1604 968 28
1604 462 40
1604 2035 8
1604 3190 86
1604 2899 44
1604 2022 24
1604 708 30
1604 66 49
1604 3009 17
1604 2279 91
1604 186 95
1604 1107 31
1604 3493 17
1604 134 60
1604 3540 98
1604 3910 99
1604 3668 93
1604 584 57
1604 3024 51
1604 1006 100
1604 1989 89
1604 1109 5
1604 518 2
1604 1516 57
1604 1915 24
1604 1594 60
1604 620 85
1604 928 16
1604 2463 53
1604 1923 90
1605 2821 67
1605 2503 63
1605 3713 94
1605 660 57
1605 2776 34
1605 1157 85
1605 2196 23
1605 3621 90
1605 1881 83
1605 2303 14
1605 2325 91
1605 3673 2
1605 683 39
1605 3876 51
1605 1315 86
1605 3871 94
1605 2047 45
1605 2812 82
1605 1450 69
1605 1798 16
1605 3574 97
1605 2030 50
1605 257 29
1605 360 37
1605 2988 63
1605 3154 61
1605 3145 25
1605 1996 89
1605 3707 47
1605 1470 2
1605 2550 93
1605 284 53
1605 3192 4
1605 2411 60
1605 866 69
1605 1877 20
1605 3995 91
1605 201 70
1605 168 86
1605 3537 29
1605 3037 34
1605 3169 38
1605 1511 75
1605 2894 99
1606 1407 10
1606 142 7
1606 3828 28
1606 3229 36
1606 2370 32
1606 2342 84
1606 3368 41
1606 1892 22
1606 143 25
1606 4029 18
1606 321 41
1606 760 45
1606 4014 70
1606 2440 94
1606 1901 78
1606 1085 57
1606 2579 33
1606 2677 76
1606 3340 53
1606 1962 15
1606 207 56
1606 1038 56
1606 2614 91
1606 106 40
1606 1730 31
1606 2401 4
1606 3239 1
1606 1515 55
1606 1335 83
1606 3799 65
1606 1417 19
1606 3248 56
1606 1383 7
1606 3531 28
1606 581 20
1606 2100 9
1606 1900 88
1606 774 9
1606 1947 46
1606 2719 12
1606 2612 10
1607 2069 80
1607 2395 51
1607 2288 68
1607 2599 98
1607 1261 86
1607 1591 21
1607 2392 55
1607 1754 32
1607 1339 43
1607 4025 13
1607 1007 69
1607 502 15
1607 1560 47
1607 645 70
1607 2756 27
1607 3400 47
1607 2421 84
1607 1200 46
1607 1790 64
1607 721 27
1607 3299 20
1607 2240 30
1607 3635 94
1607 4004 54
1607 1453 74
1607 1305 65
1607 3745 81
1607 2592 62
1607 3901 33
1607 3642 22
1607 2095 27
1607 178 50
1607 438 44
1607 1345 71
1607 2003 81
1607 1791 89
1607 3323 85
1607 2470 86
1607 491 30
1607 907 2
1607 3149 37
1607 2503 83
1607 2391 3
1607 3416 35
1607 1954 35
1608 447 39
1608 1040 32
1608 3050 79
1608 3176 35
1608 3344 96
1608 3092 99
1608 3978 14
1608 3458 23
1608 3665 12
1608 2286 1
1608 3434 32
1608 1612 20
1608 412 55
1608 827 67
1608 3548 35
1608 822 79
1608 741 96
1608 473 89
1608 3905 90
1608 2244 25
1608 3381 25
1608 1699 23
1608 4022 95
1608 3397 49
1608 1842 21
1608 2833 36
1608 1158 42
1608 653 10
1608 2538 74
1608 2147 41
1608 3523 42
1608 3095 92
1608 2030 36
1608 2264 12
1608 1021 88
1608 2263 94
1608 3173 11
1608 3629 38
1608 2036 28
1608 3083 30
1608 3421 16
1608 2505 69
1608 88 74
1608 1685 32
1609 1770 33
1609 1088 43
1609 1692 29
1609 866 89
1609 2808 8
1609 2194 89
1609 3207 85
1609 3711 41
1609 2573 52
1609 3963 93
1609 295 71
1609 3619 99
1609 2326 45
1609 2307 45
1609 2962 27
1609 3771 28
1609 920 30
1609 3403 59
1609 1551 25
1609 1709 72
1609 3978 40
1609 2119 62
1609 3416 85
1609 1073 35
1609 3082 67
1609 2862 24
1609 2832 19
1609 3253 76
1609 665 27
1609 2351 76
1609 2554 42
1609 1100 72
1609 3882 70
1609 1866 11
1609 3753 24
1609 2196 27
1609 1361 93
1609 3259 35
1609 2273 94
1609 1423 26
1609 2309 24
1609 1913 83
1609 947 34
1610 2164 14
1610 3077 50
1610 2779 71
1610 3868 81
1610 772 96
1610 2952 68
1610 3819 34
1610 3100 10
1610 3718 98
1610 2985 61
1610 656 80
1610 2335 52
1610 3026 80
1610 3120 95
1610 476 72
1610 1900 68
1610 3355 57
1610 3188 9
1610 3098 15
1610 311 94
1610 1266 66
1610 1321 11
1610 387 52
1610 40 52
1610 2360 44
1610 778 16
1610 1081 5
1610 2108 73
1610 820 3
1610 700 35
1610 1742 22
1610 1988 22
1610 2179 18
1610 2616 44
1610 1506 40
1610 2222 35
1610 3794 64
1610 1382 32
1610 1070 45
1610 2564 48
1610 3056 48
1610 2871 9
1610 1884 46
1611 3123 41
1611 2746 49
1611 2594 31
1611 186 75
1611 2264 54
1611 3697 74
1611 586 61
1611 1653 51
1611 2327 68
1611 2853 17
1611 741 18
1611 2490 64
1611 2561 17
1611 3347 74
1611 2486 87
1611 903 71
1611 3561 87
1611 3301 67
1611 3242 82
1611 608 44
1611 1670 57
1611 1547 34
1611 203 91
1611 3940 25
1611 3038 41
1611 3651 92
1611 3435 62
1611 3820 50
1611 3591 80
1611 2895 92
1611 1300 21
1611 3579 68
1611 2217 82
1611 2078 60
1611 1553 26
1611 787 19
1612 3845 73
1612 40 51
1612 3909 20
1612 1807 13
1612 1898 92
1612 1536 1
1612 3196 37
1612 695 25
1612 2142 3
1612 85 36
1612 3467 35
1612 3780 23
1612 3474 1
1612 1920 45
1612 1608 20
1612 2339 43
1612 3641 41
1612 1045 56
1612 2694 16
1612 3018 88
1612 4033 77
1612 1194 50
1612 3549 100
1612 3052 53
1612 3307 72
1612 2970 36
1612 3592 59
1612 1970 32
1612 284 28
1612 564 92
1612 753 41
1612 1840 95
1612 2222 43
1612 4038 73
1612 2574 11
1612 2924 22
1612 3051 75
1612 2845 86
1612 387 98
1612 715 74
1612 3270 56
1612 3222 49
1612 1642 94
1612 656 16
1612 2286 11
1612 3002 61
1612 2172 19
1612 3974 80
1612 3893 58
1612 1491 53
1612 2856 38
1612 3166 83
1612 2153 38
1612 1072 85
1612 705 16
1613 3162 69
1613 1392 51
1613 1012 4
1613 101 59
1613 3961 61
1613 187 29
1613 3718 34
1613 3525 77
1613 2640 45
1613 3908 68
1613 1868 45
1613 353 54
1613 1890 12
1613 3292 52
1613 412 99
1613 3897 46
1613 613 54
1613 2667 20
1613 1997 29
1613 1895 81
1613 547 64
1613 2090 50
1613 2610 39
1613 1274 88
1613 2247 40
1613 3932 96
1613 1544 47
1613 2824 79
1613 1292 27
1613 1306 98
1613 2657 28
1613 328 59
1613 2327 68
1613 58 61
1613 3733 35
1613 251 81
1613 197 33
1613 1977 25
1614 1828 97
1614 801 68
1614 1220 26
1614 1116 15
1614 905 56
1614 3534 21
1614 3628 78
1614 1127 78
1614 913 26
1614 3809 1
1614 1476 9
1614 2581 58
1614 1139 49
1614 3855 32
1614 111 18
1614 514 56
1614 2334 98
1614 3303 68
1614 2843 88
1614 1167 52
1614 3595 91
1614 1948 87
1614 3965 56
1614 2146 25
1614 1681 12
1614 3379 9
1614 428 62
