4039 88234
1615 659 39319
1615 2936 40646
1615 3658 42618
1615 2704 48581
1615 677 50251
1615 2811 51745
1615 2697 53942
1615 4028 54350
1615 6 54756
1615 424 56614
1615 1128 59536
1615 1897 60046
1615 1958 60652
1615 2148 65785
1615 1634 69545
1615 271 73092
1615 987 74059
1615 3294 75471
1615 2324 76294
1615 140 77967
1615 609 78174
1615 2372 78550
1615 1439 83468
1615 1404 84613
1616 423 1083
1616 3396 1726
1616 1055 2744
1616 1119 4465
1616 3057 7434
1616 1953 8979
1616 2307 10550
1616 3330 11179
1616 3491 14146
1616 2004 17807
1616 2396 18130
1616 3790 21322
1616 1511 23800
1616 2897 30397
1616 3688 33008
1616 1333 37619
1616 9 39849
1616 94 43392
1616 69 44715
1616 503 45681
1616 3852 51531
1616 61 53702
1616 1862 55191
1616 4004 57988
1616 2135 58633
1616 3484 58646
1616 952 58761
1616 3912 60099
1616 2368 64204
1616 297 64909
1616 691 65318
1616 1829 66439
1616 548 72308
1616 1205 76443
1616 3594 85882
1616 2960 86424
1616 3976 86798
1616 2491 87300
1617 2117 4097
1617 2126 6908
1617 807 8483
1617 3421 11830
1617 8 14145
1617 1336 17070
1617 3172 18695
1617 40 24469
1617 1760 26225
1617 3650 27157
1617 412 27717
1617 321 31443
1617 2045 31605
1617 1108 35826
1617 3239 37144
1617 1227 39353
1617 1483 40482
1617 2845 40506
1617 2021 44334
1617 3913 46176
1617 2774 48499
1617 543 48545
1617 2813 49007
1617 872 50936
1617 2284 52801
1617 2275 53676
1617 3961 55066
1617 1087 55418
1617 1229 58947
1617 2994 59513
1617 3623 60508
1617 1069 65290
1617 1663 66623
1617 1864 73250
1617 3181 77234
1617 1807 78358
1617 3827 78814
1617 1006 79833
1617 3147 80294
1617 4029 82649
1617 3476 86237
1617 914 86713
1617 438 87932
1617 1701 88496
1618 1768 2818
1618 3193 4073
1618 3889 4496
1618 3368 6518
1618 12 8511
1618 3948 8716
1618 1445 9137
1618 950 10590
1618 3633 13489
1618 64 17799
1618 2475 18641
1618 3286 19338
1618 1397 21735
1618 2459 23982
1618 1487 25048
1618 666 25827
1618 793 32594
1618 1489 33183
1618 1566 33985
1618 302 36533
1618 2641 37667
1618 3133 39583
1618 3837 39974
1618 2526 40158
1618 2895 40246
1618 1080 41537
1618 2946 43356
1618 1809 44532
1618 2612 44698
1618 2621 46180
1618 256 47905
1618 748 50883
1618 1801 52925
1618 3359 53926
1618 3090 59365
1618 3607 59384
1618 385 60164
1618 2119 62078
1618 2529 62477
1618 1069 62969
1618 2398 65774
1618 1097 66940
1618 2700 67001
1618 2274 67025
1618 2580 67597
1618 1117 73437
1618 2319 74627
1618 955 77630
1618 4014 79097
1618 3801 83615
1618 3757 84718
1618 567 85201
1618 22 85270
1618 1175 87508
1618 2295 88008
1618 564 88428
1619 2473 193
1619 2065 2053
1619 2760 2324
1619 3218 3715
1619 3443 5369
1619 3300 6362
1619 785 8275
1619 3359 9283
1619 1161 10488
1619 539 10627
1619 3964 11043
1619 714 16011
1619 145 16149
1619 2564 17563
1619 1675 22075
1619 2966 23534
1619 1475 33952
1619 2823 34122
1619 2029 36332
1619 361 38784
1619 1217 39216
1619 3883 42418
1619 1672 42720
1619 723 45449
1619 3641 45465
1619 3768 46383
1619 1229 47192
1619 1266 49295
1619 490 50641
1619 2051 52048
1619 412 54174
1619 1298 58175
1619 983 59504
1619 454 60835
1619 3108 65531
1619 638 65700
1619 3528 65709
1619 483 74823
1619 2071 77672
1619 2100 80207
1619 577 88588
1620 3500 2890
1620 2292 10794
1620 3981 11232
1620 878 11429
1620 981 11993
1620 3154 12962
1620 3452 14073
1620 3062 14351
1620 342 15508
1620 3697 19513
1620 1153 22864
1620 3894 23234
1620 3615 28890
1620 970 29252
1620 1853 31894
1620 3787 32812
1620 481 33070
1620 2027 34224
1620 3876 35345
1620 2005 38298
1620 997 41191
1620 304 48159
1620 3910 51241
1620 1507 52665
1620 3304 54843
1620 3242 54863
1620 600 54897
1620 3854 55247
1620 788 57307
1620 3250 57477
1620 1958 57567
1620 3494 57717
1620 111 57789
1620 4037 57825
1620 2991 58328
1620 3599 62914
1620 3872 66853
1620 876 71077
1620 2251 71838
1620 2198 73199
1620 1542 73317
1620 1384 74176
1620 652 74492
1620 2653 75445
1620 2152 80687
1620 305 81988
1620 1768 83103
1620 2497 83112
1620 312 86258
1620 171 86835
1621 1875 2471
1621 3606 3253
1621 2203 4340
1621 2666 11258
1621 2659 12946
1621 1973 14381
1621 3270 14869
1621 3191 19314
1621 3056 19658
1621 1672 19703
1621 3663 22207
1621 1716 22454
1621 1569 24752
1621 2266 26863
1621 2960 28778
1621 347 28807
1621 3249 32151
1621 3397 39108
1621 874 40914
1621 3 41351
1621 481 41470
1621 1408 42927
1621 636 43509
1621 1145 46960
1621 3262 47186
1621 4035 47221
1621 1551 47290
1621 3360 47655
1621 1741 47830
1621 2745 49306
1621 3372 54730
1621 470 57395
1621 2597 57924
1621 1726 59702
1621 2694 62171
1621 1515 62238
1621 3194 65370
1621 487 70792
1621 1528 76072
1621 2071 79733
1621 3302 80342
1621 3697 81288
1621 2792 83697
1621 1811 84666
1622 3524 2181
1622 1623 4882
1622 3112 8035
1622 2053 10292
1622 1994 11413
1622 3284 12352
1622 2880 13362
1622 1209 14353
1622 1837 19639
1622 3492 20156
1622 1193 24415
1622 3237 24680
1622 3119 27352
1622 222 31172
1622 2639 33597
1622 2599 34425
1622 2387 38605
1622 3859 40258
1622 2494 43516
1622 1252 46148
1622 1432 48445
1622 2890 54277
1622 930 54995
1622 3668 56961
1622 1521 58090
1622 218 59333
1622 2715 64890
1622 3370 69054
1622 4030 71322
1622 652 71525
1622 495 72243
1622 806 77638
1622 1007 78076
1622 778 78644
1622 786 81321
1622 2957 81607
1622 499 83981
1622 2093 86652
1622 2635 87828
1623 2788 287
1623 1622 4882
1623 536 5761
1623 2655 7344
1623 2133 15468
1623 3856 15686
1623 3010 18751
1623 3296 22257
1623 513 22489
1623 5 24963
1623 947 29860
1623 2545 30393
1623 1179 32954
1623 3125 34034
1623 3681 34498
1623 808 41449
1623 2237 41824
1623 140 44714
1623 981 45565
1623 1811 48001
1623 2824 51463
1623 844 54179
1623 3769 54287
1623 2395 55558
1623 2413 56368
1623 106 56825
1623 3824 63651
1623 3860 64240
1623 2954 65819
1623 135 66868
1623 1905 66927
1623 1534 68147
1623 2167 69181
1623 1751 70238
1623 2330 71635
1623 3088 74249
1623 12 75072
1623 3638 76848
1623 3552 77182
1623 141 78139
1623 1343 79666
1623 3345 80453
1623 1566 81637
1623 3169 83464
1623 682 86601
1624 3782 449
1624 2909 1410
1624 3600 2967
1624 1828 6398
1624 490 8141
1624 2901 11569
1624 958 12977
1624 2976 16523
1624 2886 16870
1624 3404 17537
1624 2223 18211
1624 2660 21003
1624 2191 25145
1624 3303 26865
1624 2419 27218
1624 1496 29959
1624 1074 32681
1624 3252 35536
1624 3005 39070
1624 1666 39728
1624 33 39750
1624 1525 40338
1624 3697 44888
1624 341 45840
1624 1253 48732
1624 3516 49659
1624 510 53077
1624 2554 53345
1624 2728 53816
1624 2468 53945
1624 3342 55400
1624 197 58349
1624 748 58381
1624 578 58513
1624 3409 60441
1624 2648 63166
1624 313 64245
1624 1489 66629
1624 1329 68548
1624 2620 71346
1624 2771 73124
1624 3711 74515
1624 3657 76931
1624 511 77203
1624 506 77944
1624 3907 78267
1624 2944 79558
1624 648 81388
1624 2597 84819
1624 3942 85184
1624 3152 86492
1624 1101 86986
1624 1325 87332
1624 117 88372
1625 1876 406
1625 1300 2288
1625 227 4420
1625 2081 7046
1625 1690 7977
1625 3375 14474
1625 2183 20981
1625 2753 21475
1625 838 23417
1625 1952 24749
1625 2178 25634
1625 2862 29455
1625 3068 32431
1625 995 34801
1625 818 36021
1625 3803 40264
1625 1288 42594
1625 3976 49083
1625 595 49422
1625 2626 51007
1625 3755 51297
1625 3017 51817
1625 1953 54634
1625 1360 58284
1625 212 61412
1625 3144 65865
1625 1612 66585
1625 2801 68168
1625 335 69478
1625 653 70679
1625 3583 79698
1625 697 80908
1625 1443 82687
1625 1745 82785
1625 2209 84460
1625 2695 85351
1625 3011 88712
1626 3657 4839
1626 1389 7893
1626 2037 12408
1626 1831 17913
1626 3578 18957
1626 3420 19538
1626 319 22504
1626 1683 28933
1626 205 31148
1626 3138 34702
1626 2320 37731
1626 2454 40728
1626 344 40832
1626 3475 42843
1626 1942 43983
1626 1196 45804
1626 253 47970
1626 2411 51496
1626 1930 57052
1626 2588 59575
1626 1643 59941
1626 995 61699
1626 1663 66467
1626 3463 67207
1626 660 67420
1626 331 70939
1626 958 71212
1626 2640 71407
1626 1777 79913
1626 656 80199
1626 278 80806
1626 3738 83135
1626 2096 84098
1626 1449 85338
1626 1931 85407
1627 1452 909
1627 3087 9203
1627 3719 9365
1627 2253 9527
1627 1596 14203
1627 141 15116
1627 3089 15650
1627 1392 15826
1627 147 17462
1627 1259 18715
1627 2985 19554
1627 3153 21485
1627 1343 24935
1627 1954 25305
1627 1207 25538
1627 1271 26169
1627 2021 28147
1627 313 31713
1627 3293 43096
1627 1770 45537
1627 3244 46503
1627 2992 49276
1627 480 50750
1627 72 52462
1627 1580 54969
1627 693 59165
1627 3526 60067
1627 2551 61273
1627 1552 62163
1627 868 62314
1627 3785 65652
1627 195 69873
1627 2105 69950
1627 670 70263
1627 1330 73779
1627 2794 75748
1627 3129 81979
1627 3413 84392
1627 563 87039
1628 1911 553
1628 3858 4295
1628 613 6175
1628 842 11725
1628 3381 13948
1628 3849 14568
1628 2404 15258
1628 3274 16600
1628 2689 20216
1628 932 20631
1628 4002 20701
1628 1845 21022
1628 1930 22868
1628 1748 24060
1628 1076 31709
1628 3379 32122
1628 306 33129
1628 2731 33328
1628 1750 39622
1628 2755 39633
1628 1866 40226
1628 2593 41507
1628 2076 43413
1628 3270 44529
1628 473 47639
1628 2841 48161
1628 2030 49481
1628 678 51014
1628 3301 51885
1628 602 57915
1628 1981 64734
1628 1086 65278
1628 3305 68760
1628 197 69337
1628 866 75199
1628 3932 76532
1628 3931 76751
1628 124 76934
1628 3922 78917
1628 2115 79626
1628 1611 79668
1628 3216 80511
1628 2744 81292
1628 3536 81996
1628 474 84636
1629 3226 4385
1629 2393 8870
1629 566 9259
1629 418 11604
1629 1934 13264
1629 114 18039
1629 1078 19237
1629 1289 19272
1629 3711 19974
1629 3294 21263
1629 1206 21838
1629 2504 23441
1629 3901 28056
1629 3318 29218
1629 1293 34721
1629 3369 35899
1629 3533 41337
1629 3405 43670
1629 1859 45367
1629 1446 48042
1629 1819 48427
1629 1706 48793
1629 1902 49331
1629 613 49858
1629 1957 54452
1629 1006 61666
1629 826 61868
1629 1955 65966
1629 3766 68223
1629 3009 68846
1629 1579 71364
1629 3900 72113
1629 2940 72499
1629 789 77224
1629 1135 81264
1629 2606 84921
1629 3989 84957
1629 3153 85544
1629 1191 86843
1630 1967 430
1630 1849 3719
1630 3730 3970
1630 2160 4786
1630 2487 4895
1630 218 7731
1630 114 7786
1630 2302 8899
1630 1955 11366
1630 985 19644
1630 3200 20904
1630 1178 21156
1630 753 23246
1630 131 23398
1630 998 24055
1630 1848 26210
1630 2754 30176
1630 1072 30199
1630 1036 36780
1630 1750 36840
1630 2516 37941
1630 1467 38242
1630 535 40354
1630 1209 40805
1630 1190 44120
1630 348 45493
1630 3378 48582
1630 1819 49226
1630 3544 54346
1630 87 54378
1630 710 59321
1630 2199 61728
1630 540 63328
1630 670 68591
1630 3239 71017
1630 1971 78093
1630 1674 82102
1630 1912 82250
1630 2245 83647
1630 2265 85966
1630 2591 87776
1630 469 88418
1631 2852 2315
1631 696 3548
1631 72 7131
1631 141 7479
1631 2242 7528
1631 3661 9312
1631 1643 10596
1631 2299 13065
1631 742 16432
1631 17 16910
1631 2825 20052
1631 2291 24596
1631 151 29157
1631 2440 30285
1631 295 35368
1631 1974 36693
1631 3760 36835
1631 3694 41558
1631 994 42660
1631 3899 42763
1631 940 42815
1631 3534 43189
1631 1250 44820
1631 116 47883
1631 3226 53371
1631 1019 54892
1631 2461 55729
1631 115 57041
1631 950 57162
1631 3632 60355
1631 56 62418
1631 330 65086
1631 2622 67011
1631 1535 67125
1631 907 67213
1631 813 68787
1631 3073 76469
1631 352 85140
1631 230 87599
1632 433 2748
1632 1640 2751
1632 2177 2917
1632 649 3530
1632 3032 3834
1632 2127 4303
1632 3269 4412
1632 3601 5937
1632 595 6061
1632 503 7512
1632 3583 10178
1632 664 14055
1632 3669 16619
1632 2333 17236
1632 678 20834
1632 1873 24664
1632 1856 26179
1632 2482 30264
1632 248 31653
1632 3897 32367
1632 322 34531
1632 1348 39501
1632 1925 40231
1632 1582 40601
1632 2087 40792
1632 32 41213
1632 1895 42543
1632 2748 43305
1632 790 51002
1632 1535 56949
1632 1702 62971
1632 3505 64107
1632 2686 69437
1632 1166 70357
1632 2570 73468
1632 2822 75108
1632 1461 77368
1632 2974 79633
1632 1432 80465
1632 177 81929
1632 2166 82103
1632 3151 82994
1632 1766 87328
1632 3624 87350
1632 3346 87359
1633 1406 1432
1633 3267 3695
1633 3810 3714
1633 859 3842
1633 1731 8980
1633 590 19432
1633 3725 25843
1633 1720 25902
1633 3690 26158
1633 542 29620
1633 2955 30016
1633 3971 35382
1633 1243 37754
1633 2222 40293
1633 2672 40686
1633 343 41488
1633 2220 43371
1633 3281 43524
1633 1965 44361
1633 3746 54147
1633 2497 57893
1633 812 58028
1633 1688 58426
1633 2738 60927
1633 2972 63074
1633 1766 63304
1633 3289 66979
1633 2246 72312
1633 1283 74159
1633 3119 77005
1633 1410 80111
1633 696 81858
1633 1990 85857
1633 3943 85944
1633 423 87647
1634 3215 1572
1634 2324 2123
1634 3376 3731
1634 932 10448
1634 3579 11798
1634 1856 12463
1634 2759 15566
1634 2283 16943
1634 65 22327
1634 332 25554
1634 2169 26692
1634 428 26930
1634 1975 27642
1634 3163 27833
1634 2009 32692
1634 2578 33193
1634 1811 37025
1634 181 38758
1634 1994 39395
1634 419 41206
1634 456 43820
1634 1188 46169
1634 287 49369
1634 3529 50258
1634 623 52501
1634 1455 54952
1634 227 55009
1634 334 57177
1634 3868 59253
1634 578 60363
1634 105 60956
1634 1308 68843
1634 1615 69545
1634 1214 69692
1634 2836 71221
1634 3652 71678
1634 3851 74060
1634 3700 74793
1634 2862 76298
1634 1273 77268
1634 499 77968
1634 1184 78343
1634 3328 82668
1634 2648 82696
1634 5 84608
1634 2273 85337
1634 1807 86136
1635 1558 9939
1635 2137 11242
1635 2310 12107
1635 66 12142
1635 1145 17032
1635 2083 21052
1635 749 22175
1635 1270 22668
1635 3002 22895
1635 562 23743
1635 2975 29164
1635 913 31232
1635 2839 31798
1635 2845 32858
1635 2189 37737
1635 2821 40419
1635 2503 40621
1635 2429 41303
1635 98 42254
1635 2164 42952
1635 3375 44317
1635 2742 44501
1635 3384 50249
1635 49 53652
1635 3131 57510
1635 424 59497
1635 1874 63973
1635 1974 65176
1635 3452 65541
1635 350 66707
1635 2878 67452
1635 2239 75022
1635 2142 75817
1635 505 79664
1635 3163 84300
1635 4029 88671
1636 3478 268
1636 3515 543
1636 1485 3237
1636 2226 5846
1636 2717 8262
1636 106 9422
1636 2259 10681
1636 428 16402
1636 2454 24334
1636 3738 25393
1636 2575 25623
1636 1466 29350
1636 3262 29464
1636 125 32153
1636 2372 32499
1636 3208 35892
1636 2898 37505
1636 524 41207
1636 3859 41650
1636 847 43316
1636 3098 45750
1636 1214 47851
1636 3138 51185
1636 433 53014
1636 1415 53428
1636 3352 54968
1636 3775 59490
1636 3373 61116
1636 498 62281
1636 1893 65001
1636 490 66313
1636 3203 68251
1636 1443 73430
1636 1406 73836
1636 3015 74112
1636 1372 74658
1636 105 75216
1636 2965 76525
1636 2949 77997
1636 3537 84128
1636 2568 88508
1637 650 3324
1637 1214 3843
1637 1466 5910
1637 3078 8888
1637 1270 10447
1637 669 11081
1637 3032 16529
1637 1984 17208
1637 2174 29979
1637 501 33819
1637 450 36288
1637 1152 38320
1637 666 39012
1637 3889 40487
1637 3354 41932
1637 2785 47480
1637 3591 51599
1637 153 52733
1637 3618 53354
1637 1685 54873
1637 2918 67077
1637 2077 73135
1637 2852 74110
1637 219 75083
1637 2578 76061
1637 3091 76079
1637 3513 79029
1637 3150 81714
1637 3455 84437
1637 1652 84610
1637 3619 85616
1637 2524 87199
1638 3465 1617
1638 1734 2546
1638 3086 3622
1638 174 6340
1638 2852 6407
1638 2433 7588
1638 523 13788
1638 2034 18363
1638 580 24138
1638 2807 26405
1638 1338 27082
1638 3991 28929
1638 1150 29140
1638 801 35520
1638 887 39203
1638 472 39889
1638 3930 39962
1638 1382 44489
1638 3401 49071
1638 3276 50055
1638 2832 50209
1638 1053 55370
1638 1519 57317
1638 3786 58711
1638 1397 58717
1638 3614 61828
1638 1588 64813
1638 1105 67626
1638 678 72210
1638 1435 72239
1638 819 73279
1638 2417 74493
1638 3358 79135
1638 4012 79682
1638 218 79867
1638 2640 80382
1638 2519 81293
1638 1286 81434
1638 3752 83593
1639 2238 3114
1639 42 3672
1639 3287 4508
1639 2187 5045
1639 2577 5095
1639 976 9650
1639 1611 13188
1639 943 17334
1639 886 17427
1639 1441 20734
1639 1107 24737
1639 3707 25398
1639 3278 26381
1639 1225 26848
1639 389 26860
1639 1092 29799
1639 786 31829
1639 3916 36123
1639 3536 38373
1639 233 40102
1639 767 40219
1639 2557 41938
1639 3656 44306
1639 2067 44560
1639 970 51162
1639 3047 54338
1639 3127 55761
1639 3553 58450
1639 184 59108
1639 3013 63623
1639 840 74826
1639 398 74840
1639 1652 77799
1639 2230 78034
1639 2461 80230
1639 3561 80655
1639 3380 81666
1639 1770 81726
1639 2311 84564
1639 1326 85378
1640 889 1592
1640 3157 2079
1640 1632 2751
1640 3209 10586
1640 4030 12322
1640 121 13424
1640 1615 13641
1640 1324 14662
1640 288 15103
1640 2797 15484
1640 1203 16486
1640 3241 16572
1640 568 17354
1640 4021 17973
1640 1655 22173
1640 2067 22759
1640 1123 23178
1640 1744 23695
1640 3850 25119
1640 1844 26589
1640 2783 29907
1640 1038 33180
1640 309 33665
1640 433 34126
1640 2942 35464
1640 1018 35875
1640 2232 36984
1640 2079 38474
1640 224 41432
1640 3641 41580
1640 3449 43491
1640 2013 44006
1640 3100 48441
1640 2319 48957
1640 2680 49575
1640 3530 51174
1640 1505 53933
1640 2894 54319
1640 767 55211
1640 626 58029
1640 1582 60089
1640 2560 61287
1640 3765 62315
1640 1426 64084
1640 150 68694
1640 1073 69060
1640 3368 75845
1640 487 77209
1640 3620 78403
1640 2665 83824
1640 3825 87503
1640 1344 88440
1640 2755 88690
1641 3243 1216
1641 2471 4714
1641 3771 6366
1641 326 11678
1641 2374 12084
1641 3779 14286
1641 3157 15370
1641 3848 15778
1641 2012 18672
1641 1054 23186
1641 1526 23811
1641 1091 24709
1641 2300 27011
1641 1941 28119
1641 925 29443
1641 3672 30544
1641 1437 30605
1641 2389 32117
1641 13 35942
1641 902 36275
1641 1786 36283
1641 1064 38472
1641 1434 43025
1641 2709 45444
1641 186 46601
1641 3011 49269
1641 84 55364
1641 3686 56725
1641 3829 57303
1641 3808 58178
1641 3064 58878
1641 3722 61298
1641 2248 63036
1641 1066 65150
1641 2201 74908
1641 2530 76856
1641 2068 79780
1641 1517 80191
1641 1725 85218
1641 1481 85402
1641 3168 85448
1641 3401 86437
1641 3567 86738
1641 2929 88056
1641 1656 88329
1642 1338 854
1642 676 2274
1642 1048 2314
1642 1805 3533
1642 66 4752
1642 1688 5023
1642 3825 5230
1642 2206 6972
1642 3248 8557
1642 3727 8751
1642 1706 14428
1642 3508 18552
1642 3802 18620
1642 2003 20798
1642 2609 21453
1642 3707 22303
1642 211 23717
1642 692 24029
1642 1589 24733
1642 3363 27978
1642 2711 28559
1642 964 29866
1642 2456 34749
1642 2725 35026
1642 3225 35176
1642 1583 36642
1642 1100 38048
1642 141 38350
1642 1360 46714
1642 1840 47137
1642 1037 47603
1642 3887 49791
1642 1543 51807
1642 591 52351
1642 2115 53418
1642 1761 54263
1642 2687 54479
1642 3859 56875
1642 2520 61703
1642 74 61878
1642 1103 62100
1642 965 63804
1642 3904 70807
1642 744 74375
1642 1002 75351
1642 3961 75980
1642 413 78274
1642 569 81299
1642 2692 82307
1642 686 82369
1642 21 83806
1643 2543 273
1643 1308 2702
1643 3767 3217
1643 1072 6626
1643 3512 9928
1643 1631 10596
1643 414 11769
1643 1868 13261
1643 4037 16858
1643 3580 17196
1643 2693 19852
1643 2471 25022
1643 2304 25697
1643 1606 26010
1643 76 29814
1643 2858 30390
1643 1010 33728
1643 976 35038
1643 1142 36563
1643 3813 37451
1643 1686 37550
1643 2746 38194
1643 489 40594
1643 1572 44429
1643 2473 45518
1643 504 47034
1643 3410 54508
1643 313 58258
1643 1626 59941
1643 678 60608
1643 636 62237
1643 484 62414
1643 3031 64759
1643 1277 71160
1643 3574 72478
1643 3956 73163
1643 261 73284
1643 3123 75143
1643 3754 77759
1643 2221 79325
1643 1190 79366
1643 1231 81501
1643 2050 81801
1643 2438 83822
1643 172 84417
1644 2786 4695
1644 3248 4953
1644 2365 9682
1644 649 11799
1644 2530 12058
1644 3117 17148
1644 1608 27368
1644 2883 29013
1644 1369 33534
1644 2492 34275
1644 3920 39969
1644 1175 40840
1644 738 41590
1644 812 42569
1644 1127 42833
1644 63 45711
1644 1108 45896
1644 2261 50127
1644 1695 52032
1644 3980 56457
1644 3686 56996
1644 600 58006
1644 3778 61191
1644 1252 62439
1644 335 65203
1644 1738 67230
1644 2451 68059
1644 656 68423
1644 227 71222
1644 45 71777
1644 181 74628
1644 2651 76594
1644 2390 77271
1644 2235 79587
1644 1401 80963
1644 3924 84836
1644 2259 85412
1645 217 5657
1645 3274 6577
1645 1058 7186
1645 2519 8122
1645 1577 9446
1645 658 11972
1645 748 13402
1645 3780 13765
1645 2293 18072
1645 2156 25406
1645 3622 27761
1645 675 28332
1645 2787 28513
1645 3208 32203
1645 2056 32211
1645 1254 32547
1645 1280 32814
1645 692 33044
1645 1987 37757
1645 3778 39184
1645 2965 39508
1645 1165 41394
1645 3558 42933
1645 1209 43073
1645 2588 47658
1645 606 48431
1645 492 49649
1645 1841 50424
1645 3891 51554
1645 1846 52469
1645 3456 54126
1645 2832 58443
1645 3921 63649
1645 2381 63792
1645 1885 64926
1645 755 65555
1645 2407 66835
1645 225 68440
1645 381 68562
1645 256 69552
1645 340 69735
1645 570 77015
1645 1379 77670
1645 1762 78482
1645 1728 79970
1645 919 80389
1645 1364 80930
1645 146 81882
1645 2997 82479
1645 2823 84181
1645 277 85009
1645 3850 85525
1645 445 86471
1645 1142 86734
1645 2064 87137
1646 3401 2615
1646 1958 4600
1646 2101 6037
1646 1215 8597
1646 3246 10490
1646 843 11567
1646 1263 16756
1646 383 18347
1646 3209 18811
1646 2370 22547
1646 1601 26112
1646 2456 31278
1646 509 33416
1646 3350 33722
1646 577 34235
1646 2899 35349
1646 3531 35840
1646 1070 39749
1646 2368 41125
1646 2919 43581
1646 1442 45396
1646 1840 46152
1646 2850 50054
1646 1061 51034
1646 839 55493
1646 2937 56764
1646 3523 60912
1646 46 61873
1646 2209 64796
1646 3817 71030
1646 2863 72372
1646 2045 72732
1646 3511 76752
1646 2870 76967
1646 2997 80409
1646 3452 81378
1646 1115 82310
1646 3669 85261
1646 916 85585
1646 3014 86349
1647 376 1054
1647 2947 6149
1647 357 6390
1647 2365 9323
1647 2664 11135
1647 48 13298
1647 726 14800
1647 694 15457
1647 602 16399
1647 2361 17338
1647 943 18753
1647 315 19376
1647 1609 19973
1647 3255 22803
1647 2714 25722
1647 2719 26538
1647 247 26643
1647 3030 28096
1647 3611 29076
1647 1391 29611
1647 3712 39680
1647 3601 42856
1647 2367 44594
1647 393 45042
1647 3585 52241
1647 123 56047
1647 2868 56647
1647 856 61801
1647 311 62058
1647 1482 63403
1647 3286 68348
1647 1563 70053
1647 160 71796
1647 3932 71849
1647 2382 74422
1647 1737 74681
1647 3797 77921
1647 2337 79186
1647 507 81233
1647 3663 84276
1647 1006 86407
1647 1910 87128
1647 873 88105
1647 3937 88218
1647 1328 88317
1648 2426 230
1648 52 3957
1648 1915 6798
1648 1052 6997
1648 338 8667
1648 1589 12697
1648 1496 14426
1648 1500 22353
1648 2789 26606
1648 3666 27412
1648 885 29754
1648 3848 30591
1648 920 33243
1648 1025 36488
1648 3730 37268
1648 1706 38583
1648 1794 38903
1648 4003 39303
1648 3230 46957
1648 209 47247
1648 3535 49646
1648 1504 51764
1648 3650 52586
1648 3568 53263
1648 3308 54678
1648 1834 54820
1648 1991 56447
1648 1187 58367
1648 1936 60632
1648 2642 61834
1648 3788 62397
1648 2523 62690
1648 3917 63817
1648 590 65447
1648 3126 65599
1648 149 66580
1648 3089 67837
1648 2479 71627
1648 674 74384
1648 2420 77244
1648 432 78529
1648 3599 78984
1648 1818 79055
1648 3897 80277
1648 2004 85880
1649 2544 442
1649 2446 575
1649 273 3042
1649 2742 3146
1649 3605 4315
1649 3520 7301
1649 1086 12871
1649 1757 13544
1649 3671 18766
1649 1137 20616
1649 2967 21753
1649 170 22164
1649 3825 22414
1649 1679 25236
1649 2657 34532
1649 2852 34607
1649 1786 37612
1649 920 38383
1649 442 38664
1649 1827 39215
1649 2566 43255
1649 417 44900
1649 575 45153
1649 523 45369
1649 1184 46646
1649 582 48708
1649 284 48937
1649 282 54238
1649 2837 64914
1649 1085 66813
1649 25 68497
1649 3710 75396
1649 69 79342
1649 586 80246
1649 3004 86633
1649 3074 87026
1649 129 87533
1650 3752 5054
1650 2809 8739
1650 1601 9252
1650 2828 9328
1650 1910 10244
1650 3270 13279
1650 3820 15918
1650 1434 18183
1650 792 19719
1650 2612 21316
1650 283 22139
1650 1708 24984
1650 56 29791
1650 924 33276
1650 2506 35049
1650 1051 39670
1650 744 39958
1650 2741 42363
1650 3036 42481
1650 1741 42969
1650 1222 42993
1650 96 43124
1650 1483 47901
1650 3997 53045
1650 3787 60958
1650 1155 65180
1650 2453 68648
1650 533 72302
1650 1760 72652
1650 2494 73644
1650 2191 80234
1650 2219 85484
1650 3429 87680
1650 1698 87944
1651 3370 262
1651 2668 1042
1651 3770 2354
1651 1743 11939
1651 2220 14710
1651 1487 20031
1651 2282 21220
1651 3244 24226
1651 2594 25998
1651 484 27596
1651 2191 29856
1651 478 35871
1651 1706 36553
1651 3286 37919
1651 2303 37929
1651 152 39698
1651 2250 39780
1651 2032 42217
1651 3656 45539
1651 668 46873
1651 1162 46972
1651 2361 47156
1651 2985 50586
1651 3238 51502
1651 3196 53080
1651 860 58119
1651 1379 61308
1651 2621 68245
1651 3074 69808
1651 4004 77573
1651 285 78635
1651 2034 81568
1651 473 82258
1651 3218 82467
1651 2054 82623
1652 3723 6873
1652 1401 17235
1652 1078 17955
1652 67 18181
1652 3876 19305
1652 867 19404
1652 339 19545
1652 638 19594
1652 2076 19624
1652 33 22629
1652 3521 24097
1652 2793 24571
1652 1701 25190
1652 2560 26121
1652 453 29329
1652 2621 31206
1652 2655 31344
1652 591 33827
1652 1549 34987
1652 858 35365
1652 510 35626
1652 2623 36102
1652 2603 37490
1652 1576 39113
1652 3350 40595
1652 3866 40821
1652 1361 41119
1652 1895 41442
1652 3426 43441
1652 3761 46573
1652 1939 47948
1652 3781 48630
1652 2530 53729
1652 2665 54086
1652 1916 55302
1652 2307 57202
1652 1810 57747
1652 2039 58915
1652 181 59093
1652 1746 61395
1652 2034 65822
1652 3002 67509
1652 3774 75421
1652 1639 77799
1652 942 80288
1652 178 80923
1652 2740 82808
1652 849 83774
1652 1637 84610
1652 3470 86430
1652 960 86688
1652 338 87005
1652 2401 87482
1652 2692 87525
